Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTracked,SpineMidX,SpineMidY,SpineMidZ,SpineMidTracked,NeckX,NeckY,NeckZ,NeckTracked,HeadX,HeadY,HeadZ,HeadTracked,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTracked,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTracked,WristLeftX,WristLeftY,WristLeftZ,WristLeftTracked,HandLeftX,HandLeftY,HandLeftZ,HandLeftTracked,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTracked,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTracked,WristRightX,WristRightY,WristRightZ,WristRightTracked,HandRightX,HandRightY,HandRightZ,HandRightTracked,HipLeftX,HipLeftY,HipLeftZ,HipLeftTracked,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTracked,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTracked,FootLeftX,FootLeftY,FootLeftZ,FootLeftTracked,HipRightX,HipRightY,HipRightZ,HipRightTracked,KneeRightX,KneeRightY,KneeRightZ,KneeRightTracked,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTracked,FootRightX,FootRightY,FootRightZ,FootRightTracked,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTracked,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTracked,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTracked,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTracked,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackedKinect 2: 0.0220077, 0.01452649, -0.3898243, 1.756569, Tracked, 0.01147113, -0.08529988, 1.836222, Tracked, 0.009579133, 0.2096628, 1.902208, Tracked, 0.04055112, 0.3455602, 1.931257, Tracked, -0.1605067, 0.0833151, 1.839704, Tracked, -0.2510912, -0.1691963, 1.787767, Tracked, -0.2554711, -0.3733541, 1.647594, Tracked, -0.2607357, -0.4357934, 1.621037, Tracked, 0.2016282, 0.08772007, 1.915228, Tracked, 0.2664064, -0.1303383, 1.907677, Tracked, 0.2527565, -0.2800629, 1.757025, Tracked, 0.2084553, -0.3130891, 1.718772, Inferred, -0.06358472, -0.3800969, 1.712254, Tracked, -0.1342543, -0.7397768, 1.663562, Tracked, -0.1673981, -1.05389, 1.659393, Inferred, -0.1549729, -1.095963, 1.52864, Inferred, 0.09381227, -0.3858185, 1.734787, Tracked, 0.1126486, -0.7516216, 1.679717, Tracked, 0.1510364, -1.064024, 1.637338, Inferred, 0.1769514, -1.08838, 1.503529, Inferred, 0.009999741, 0.1371812, 1.887947, Tracked, -0.2604975, -0.5050711, 1.593031, Tracked, -0.2985926, -0.4294739, 1.602241, Tracked, 0.1973771, -0.3807438, 1.667665, Tracked, 0.1751342, -0.2876617, 1.6865, Tracked,
Kinect 2: 6.4554084, 0.2128211, -0.410859, 1.684141, Tracked, 0.2556684, -0.0987258, 1.721976, Tracked, 0.2949269, 0.2018893, 1.743187, Tracked, 0.3707616, 0.3279509, 1.733271, Tracked, 0.1129002, 0.1207343, 1.688311, Tracked, -0.06282587, -0.0731887, 1.663096, Tracked, -0.1234467, -0.261158, 1.537859, Tracked, -0.1398435, -0.3140782, 1.49291, Tracked, 0.4389053, 0.0206995, 1.778275, Tracked, 0.4224865, -0.2338594, 1.806798, Tracked, 0.414914, -0.437957, 1.788685, Tracked, 0.4089245, -0.5312762, 1.772212, Tracked, 0.1238819, -0.3781632, 1.623784, Tracked, 0.1278923, -0.6245673, 1.444879, Tracked, 0.003105412, -1.038173, 1.321664, Inferred, 0.01935176, -1.050919, 1.183408, Inferred, 0.2925266, -0.4259778, 1.673071, Tracked, 0.3091707, -0.7126523, 1.685122, Inferred, 0.1029184, -0.9361418, 1.394411, Inferred, 0.1141134, -0.9174643, 1.248859, Inferred, 0.285686, 0.1282483, 1.740432, Tracked, -0.143315, -0.3861589, 1.47067, Tracked, -0.1122666, -0.3006137, 1.5365, Tracked, 0.3997351, -0.5868409, 1.752311, Tracked, 0.3828056, -0.5213463, 1.730467, Tracked,
Kinect 2: 6.4936699, 0.221282, -0.4106577, 1.673244, Tracked, 0.2638443, -0.09844279, 1.707414, Tracked, 0.3022217, 0.2021536, 1.725671, Tracked, 0.3789718, 0.3267723, 1.718235, Tracked, 0.1234805, 0.1205954, 1.666741, Tracked, -0.05726593, -0.07087408, 1.647847, Tracked, -0.1189279, -0.260975, 1.515585, Tracked, -0.1367829, -0.3114079, 1.474655, Tracked, 0.4447297, 0.02412746, 1.767107, Tracked, 0.4259256, -0.2368173, 1.800054, Tracked, 0.4189297, -0.441048, 1.787319, Tracked, 0.4129885, -0.5450382, 1.767121, Inferred, 0.132096, -0.3779461, 1.612874, Tracked, 0.1448337, -0.6225694, 1.431504, Tracked, 0.02439428, -1.043061, 1.344497, Inferred, 0.04227841, -1.064196, 1.209371, Inferred, 0.3007693, -0.4257987, 1.662506, Tracked, 0.295888, -0.705067, 1.600147, Tracked, 0.04641775, -0.8453174, 1.284493, Inferred, 0.05827346, -0.8201034, 1.138757, Inferred, 0.2932386, 0.1285391, 1.723577, Tracked, -0.1450408, -0.3788489, 1.453949, Tracked, -0.1849167, -0.2962436, 1.477219, Tracked, 0.4028565, -0.5845024, 1.745346, Tracked, 0.3911799, -0.5220062, 1.724625, Tracked,
Kinect 2: 6.5230367, 0.2284995, -0.4077575, 1.658635, Tracked, 0.2720308, -0.09620024, 1.691285, Tracked, 0.3114332, 0.2035519, 1.708404, Tracked, 0.3903445, 0.3269959, 1.700448, Tracked, 0.1340207, 0.1215422, 1.647428, Tracked, -0.04834523, -0.06955732, 1.619475, Tracked, -0.1156454, -0.2611228, 1.493256, Tracked, -0.1319421, -0.3085137, 1.453496, Tracked, 0.4518165, 0.02589847, 1.755246, Tracked, 0.4305857, -0.2484962, 1.789233, Tracked, 0.4228499, -0.452507, 1.783653, Inferred, 0.4155517, -0.5667838, 1.760043, Inferred, 0.1393867, -0.3744089, 1.596409, Tracked, 0.1610498, -0.6198841, 1.417695, Tracked, 0.00991181, -1.031581, 1.375457, Inferred, 0.02200262, -1.064039, 1.244084, Inferred, 0.3075548, -0.423511, 1.649717, Tracked, 0.3287681, -0.7018183, 1.59777, Tracked, 0.1651984, -0.9146009, 1.376958, Inferred, 0.1800022, -0.9061764, 1.232578, Inferred, 0.3021873, 0.13017, 1.706573, Tracked, -0.1412825, -0.3773501, 1.431385, Tracked, -0.1810192, -0.2722403, 1.401333, Tracked, 0.4044927, -0.6031567, 1.7491, Tracked, 0.4007551, -0.5584123, 1.725909, Tracked,
Kinect 2: 6.556292, 0.2348228, -0.4028229, 1.628359, Tracked, 0.2815364, -0.09366244, 1.666297, Tracked, 0.3237427, 0.2039254, 1.687621, Tracked, 0.4036146, 0.3257232, 1.681457, Tracked, 0.1469347, 0.1216528, 1.625976, Tracked, -0.04234269, -0.06770437, 1.59951, Tracked, -0.1110129, -0.257003, 1.468917, Tracked, -0.1289738, -0.3062923, 1.427789, Tracked, 0.4606755, 0.02689884, 1.742055, Tracked, 0.4374521, -0.2479784, 1.777604, Inferred, 0.4316972, -0.4519976, 1.77296, Inferred, 0.4191952, -0.5595818, 1.734309, Inferred, 0.1465726, -0.3665843, 1.56494, Tracked, 0.1737633, -0.6210053, 1.404672, Tracked, 0.04266319, -1.05773, 1.336077, Inferred, 0.05901592, -1.067912, 1.212404, Inferred, 0.3126667, -0.4212664, 1.620737, Tracked, 0.3415672, -0.6986758, 1.582301, Tracked, 0.1778768, -0.9115175, 1.361481, Inferred, 0.1947614, -0.9029194, 1.217581, Inferred, 0.3138202, 0.1310725, 1.684826, Tracked, -0.1367334, -0.3763691, 1.410036, Tracked, -0.1815885, -0.294727, 1.444072, Tracked, 0.4169389, -0.560999, 1.721807, Tracked, 0.4106608, -0.5514628, 1.7048, Tracked,
Kinect 2: 6.5899645, 0.2402293, -0.4006583, 1.611307, Tracked, 0.2898962, -0.0901305, 1.648508, Tracked, 0.3350826, 0.208411, 1.670108, Tracked, 0.4187584, 0.326895, 1.660426, Tracked, 0.1615008, 0.1230289, 1.602735, Tracked, -0.03511472, -0.06569409, 1.57081, Tracked, -0.1035907, -0.253492, 1.443995, Tracked, -0.1208402, -0.3022441, 1.401361, Tracked, 0.470469, 0.02188275, 1.73476, Tracked, 0.4475883, -0.2531636, 1.769432, Inferred, 0.4424947, -0.4571204, 1.765631, Inferred, 0.4402312, -0.5456349, 1.752337, Inferred, 0.1533954, -0.3633659, 1.547439, Tracked, 0.1897736, -0.6158581, 1.385574, Tracked, 0.02527667, -1.021108, 1.372845, Inferred, 0.03812826, -1.064171, 1.247732, Inferred, 0.3163757, -0.4201313, 1.604252, Tracked, 0.3559374, -0.6953274, 1.578642, Tracked, 0.1921511, -0.9082289, 1.357836, Inferred, 0.2128403, -0.9017672, 1.214993, Inferred, 0.3244419, 0.1353623, 1.667143, Tracked, -0.1313615, -0.368822, 1.380841, Tracked, -0.1315515, -0.2907586, 1.360482, Tracked, 0.4378813, -0.5471565, 1.739826, Inferred, 0.4314809, -0.5377573, 1.722805, Inferred,
Kinect 2: 6.6224733, 0.2536521, -0.4024729, 1.594211, Tracked, 0.3057807, -0.08895957, 1.62955, Tracked, 0.3534684, 0.2126237, 1.649105, Tracked, 0.4343545, 0.3268698, 1.645528, Tracked, 0.1766579, 0.1252588, 1.583232, Tracked, -0.02023776, -0.05532111, 1.539519, Tracked, -0.09651644, -0.2532805, 1.410082, Tracked, -0.112566, -0.2959041, 1.375264, Tracked, 0.4820586, 0.01268774, 1.72476, Tracked, 0.4586195, -0.2622413, 1.759498, Inferred, 0.453761, -0.4661177, 1.756137, Inferred, 0.4513832, -0.5545986, 1.742632, Inferred, 0.1677937, -0.3642246, 1.532975, Tracked, 0.1963122, -0.6182674, 1.37229, Tracked, 0.2468204, -1.032595, 1.165751, Inferred, 0.2898059, -1.024622, 1.04035, Inferred, 0.3281135, -0.4228412, 1.584393, Tracked, 0.23639, -0.6526671, 1.404149, Tracked, 0.2761481, -0.8411466, 0.974269, Inferred, 0.3314876, -0.7795197, 0.8559364, Inferred, 0.342221, 0.1388183, 1.646651, Tracked, -0.1260659, -0.3655569, 1.358521, Tracked, -0.05966543, -0.3127884, 1.4251, Tracked, 0.4489674, -0.5560651, 1.730154, Inferred, 0.4424809, -0.546594, 1.713177, Inferred,
Kinect 2: 6.6609037, 0.2646561, -0.4040911, 1.581639, Tracked, 0.3176358, -0.08809645, 1.616599, Tracked, 0.3657964, 0.2156438, 1.635914, Tracked, 0.4541388, 0.3253137, 1.629635, Tracked, 0.1843141, 0.1263559, 1.573139, Tracked, -0.006364238, -0.04684374, 1.513976, Tracked, -0.08336779, -0.2448535, 1.384388, Tracked, -0.1012112, -0.2890282, 1.346301, Tracked, 0.4923846, 0.009596348, 1.71893, Tracked, 0.4685224, -0.2652617, 1.753825, Inferred, 0.4637999, -0.4691154, 1.750548, Inferred, 0.4613522, -0.5575873, 1.736989, Inferred, 0.1850041, -0.3622231, 1.511979, Tracked, 0.2075966, -0.6195427, 1.357152, Tracked, 0.2493214, -1.039022, 1.160024, Inferred, 0.292615, -1.032409, 1.035034, Inferred, 0.3341186, -0.4262765, 1.578057, Tracked, 0.2409996, -0.6546201, 1.396284, Tracked, 0.36136, -0.8914811, 1.007626, Inferred, 0.4237195, -0.8332614, 0.8945587, Inferred, 0.3544764, 0.1413399, 1.633497, Tracked, -0.1162128, -0.3530703, 1.325029, Tracked, -0.05140981, -0.3218879, 1.401, Tracked, 0.4588791, -0.5590341, 1.724532, Inferred, 0.4523177, -0.5495372, 1.707582, Inferred,
Kinect 2: 6.6899984, 0.2685693, -0.3978443, 1.568806, Tracked, 0.3278082, -0.08207253, 1.601872, Tracked, 0.3839419, 0.2211578, 1.618407, Tracked, 0.4765625, 0.3257089, 1.615746, Tracked, 0.2187698, 0.1324, 1.531641, Tracked, 0.008816037, -0.03888948, 1.487134, Tracked, -0.06853034, -0.2339871, 1.345995, Tracked, -0.08635485, -0.2806469, 1.315214, Tracked, 0.5056971, 0.003701428, 1.709655, Tracked, 0.4816398, -0.2711079, 1.74457, Inferred, 0.4768516, -0.4749159, 1.741414, Inferred, 0.4743808, -0.5633813, 1.72781, Inferred, 0.1886997, -0.3535447, 1.49422, Tracked, 0.2168639, -0.6140841, 1.348157, Tracked, 0.2665355, -1.029518, 1.168827, Inferred, 0.3195892, -1.036277, 1.046268, Inferred, 0.3365024, -0.4233811, 1.5717, Tracked, 0.2580608, -0.6503067, 1.379977, Tracked, 0.3463603, -0.9238873, 1.00742, Inferred, 0.4140351, -0.8819966, 0.8913584, Inferred, 0.3704552, 0.1470367, 1.616739, Tracked, -0.1019689, -0.3388424, 1.257628, Tracked, -0.05981276, -0.3154601, 1.357722, Tracked, 0.4718312, -0.5647905, 1.715384, Inferred, 0.4651701, -0.5552443, 1.698477, Inferred,
Kinect 2: 6.7240597, 0.273166, -0.3955201, 1.554916, Tracked, 0.3412587, -0.08020438, 1.586047, Tracked, 0.4069903, 0.2220382, 1.601181, Tracked, 0.5004733, 0.3248378, 1.605164, Tracked, 0.2324205, 0.1336471, 1.519244, Tracked, 0.03078927, -0.02437305, 1.452662, Tracked, -0.05118669, -0.2222175, 1.318077, Tracked, -0.06777937, -0.2643125, 1.282501, Tracked, 0.5182322, -0.001439112, 1.710159, Tracked, 0.494037, -0.2761782, 1.745104, Inferred, 0.3984261, -0.3834918, 1.49716, Tracked, 0.3891847, -0.4450261, 1.486181, Inferred, 0.1946495, -0.3513169, 1.481359, Tracked, 0.2277129, -0.6137846, 1.339315, Tracked, 0.2849159, -1.029943, 1.167209, Inferred, 0.3398845, -1.039076, 1.046975, Inferred, 0.3390723, -0.4214213, 1.558, Tracked, 0.2730889, -0.6537337, 1.369283, Tracked, 0.2747209, -0.9478602, 1.001925, Inferred, 0.3342146, -0.9171399, 0.8767949, Inferred, 0.3911725, 0.1482112, 1.599727, Tracked, -0.08417447, -0.323057, 1.256718, Tracked, -0.02246112, -0.3060952, 1.332667, Tracked, 0.3702132, -0.47475, 1.466438, Tracked, 0.3670196, -0.3933826, 1.438528, Tracked,
Kinect 2: 6.7558529, 0.2820444, -0.3963192, 1.548134, Tracked, 0.3564201, -0.07928384, 1.576349, Tracked, 0.4255505, 0.2252347, 1.58955, Tracked, 0.5291378, 0.3221941, 1.596983, Tracked, 0.2581086, 0.1343392, 1.499372, Tracked, 0.0504675, -0.0154406, 1.424032, Tracked, -0.02790461, -0.2153646, 1.283403, Tracked, -0.0444985, -0.2528434, 1.246687, Tracked, 0.5397216, -0.001664401, 1.702548, Inferred, 0.515251, -0.2764008, 1.73758, Inferred, 0.4096844, -0.3811471, 1.49258, Inferred, 0.4023007, -0.4450664, 1.48118, Inferred, 0.2057412, -0.3540792, 1.474727, Tracked, 0.2438364, -0.6256937, 1.3236, Tracked, 0.3046358, -1.026836, 1.149, Inferred, 0.3612138, -1.036876, 1.030761, Inferred, 0.3458391, -0.4205868, 1.551033, Tracked, 0.4304255, -0.6787289, 1.450662, Tracked, 0.1511211, -0.7716048, 1.159647, Inferred, 0.1748408, -0.7581878, 1.016707, Inferred, 0.4091503, 0.1508037, 1.58855, Tracked, -0.06552726, -0.304007, 1.225189, Tracked, -0.002763296, -0.304756, 1.297, Tracked, 0.354863, -0.4967135, 1.438565, Tracked, 0.3801417, -0.3869041, 1.431792, Tracked,
Kinect 2: 6.7894906, 0.2968491, -0.4010091, 1.534138, Tracked, 0.3754634, -0.08098248, 1.564583, Tracked, 0.4486011, 0.22624, 1.579676, Tracked, 0.555246, 0.3213532, 1.590462, Tracked, 0.2821394, 0.1351417, 1.485452, Tracked, 0.08070054, 0.0040922, 1.386445, Tracked, 0.0008777918, -0.2015713, 1.240286, Tracked, -0.01715815, -0.238713, 1.208341, Tracked, 0.5634611, -0.001919488, 1.694258, Inferred, 0.5387512, -0.2766595, 1.729371, Inferred, 0.4339283, -0.3795713, 1.483244, Inferred, 0.4182907, -0.446134, 1.478191, Inferred, 0.2211247, -0.3616664, 1.462874, Tracked, 0.2584767, -0.6353711, 1.317106, Tracked, 0.3186257, -1.039229, 1.15055, Inferred, 0.3758515, -1.050355, 1.03358, Inferred, 0.3592197, -0.4220427, 1.534954, Tracked, 0.4374105, -0.6832311, 1.44018, Tracked, 0.1538064, -0.7397942, 1.150164, Inferred, 0.1774962, -0.723371, 1.006833, Inferred, 0.4311762, 0.1511344, 1.578228, Tracked, -0.05251816, -0.2826147, 1.187154, Tracked, 0.03700726, -0.28502, 1.265667, Tracked, 0.4033761, -0.4724565, 1.456374, Tracked, 0.3940377, -0.3918982, 1.429241, Tracked,
Kinect 2: 6.8227383, 0.3127133, -0.4069491, 1.522598, Tracked, 0.3952266, -0.08461634, 1.555556, Tracked, 0.4716116, 0.224642, 1.573275, Tracked, 0.5791599, 0.3182531, 1.587029, Tracked, 0.3089376, 0.1367495, 1.470904, Tracked, 0.1083677, 0.01931925, 1.352875, Tracked, 0.03190531, -0.1888794, 1.200262, Tracked, 0.01645817, -0.2226086, 1.171691, Tracked, 0.5865396, -0.00388015, 1.688341, Inferred, 0.5615824, -0.2785947, 1.723538, Inferred, 0.4560518, -0.3809557, 1.477474, Inferred, 0.4366694, -0.4490695, 1.47638, Inferred, 0.2372579, -0.3682576, 1.45577, Tracked, 0.2642249, -0.6370243, 1.313334, Tracked, 0.3117827, -1.049393, 1.145748, Inferred, 0.3699621, -1.061768, 1.03009, Inferred, 0.3740759, -0.4269867, 1.518698, Tracked, 0.4496936, -0.6892441, 1.427158, Tracked, 0.581703, -1.118646, 1.331757, Inferred, 0.6396813, -1.124843, 1.223464, Inferred, 0.4534675, 0.1490481, 1.571143, Tracked, -0.0115522, -0.2640857, 1.152743, Tracked, -0.03716126, -0.2246418, 1.22275, Tracked, 0.421393, -0.5099078, 1.429727, Tracked, 0.3950112, -0.4189689, 1.431428, Tracked,
Kinect 2: 6.8568431, 0.3357768, -0.4240349, 1.506217, Tracked, 0.4194229, -0.09300491, 1.544829, Tracked, 0.4973281, 0.2231014, 1.566736, Tracked, 0.6059436, 0.3156548, 1.58303, Tracked, 0.3340887, 0.1361018, 1.460504, Tracked, 0.1343592, 0.0257753, 1.333397, Tracked, 0.06945528, -0.1754135, 1.165105, Tracked, 0.05709706, -0.2195722, 1.131906, Tracked, 0.6120818, -0.005527271, 1.681992, Inferred, 0.5868618, -0.2802192, 1.717283, Inferred, 0.4814432, -0.3824383, 1.471104, Inferred, 0.4572923, -0.4508647, 1.475979, Inferred, 0.2602225, -0.3893273, 1.451141, Tracked, 0.2698267, -0.6499627, 1.304443, Tracked, 0.2936414, -1.075627, 1.120083, Inferred, 0.3506889, -1.078529, 1.007694, Inferred, 0.3984212, -0.4405155, 1.487983, Tracked, 0.4624603, -0.7088038, 1.4237, Tracked, 0.5772638, -1.148408, 1.372011, Inferred, 0.6371355, -1.158063, 1.265481, Inferred, 0.4787234, 0.1458919, 1.563637, Tracked, 0.05171774, -0.2837417, 1.093198, Tracked, 0.02574975, -0.199344, 1.115208, Tracked, 0.447815, -0.4795715, 1.449945, Tracked, 0.430066, -0.4005867, 1.447, Tracked,
Kinect 2: 6.8889861, 0.3560961, -0.4337848, 1.495036, Tracked, 0.4415341, -0.09893352, 1.536671, Tracked, 0.5194314, 0.2215191, 1.56229, Tracked, 0.6301824, 0.3118827, 1.578589, Tracked, 0.3562173, 0.1390852, 1.450246, Tracked, 0.1678971, 0.02580126, 1.309862, Tracked, 0.1172166, -0.1595293, 1.141631, Tracked, 0.1060871, -0.2075458, 1.101285, Tracked, 0.6340679, -0.007123909, 1.677593, Inferred, 0.6086247, -0.2817909, 1.712966, Inferred, 0.5030177, -0.3839477, 1.466838, Inferred, 0.4762532, -0.4519109, 1.475725, Inferred, 0.2833543, -0.4007564, 1.444042, Tracked, 0.2717976, -0.6615099, 1.297386, Tracked, 0.2628572, -1.087741, 1.112826, Inferred, 0.3200257, -1.091761, 1.000286, Inferred, 0.4119574, -0.4466763, 1.477091, Tracked, 0.4772737, -0.7148863, 1.42474, Tracked, 0.5946997, -1.154675, 1.392176, Inferred, 0.6561, -1.165434, 1.287341, Inferred, 0.5010049, 0.1432471, 1.558237, Tracked, 0.09593807, -0.2586439, 1.060948, Tracked, 0.06590074, -0.1986748, 1.093722, Tracked, 0.4659197, -0.4815777, 1.447162, Tracked, 0.4499055, -0.399756, 1.452778, Tracked,
Kinect 2: 6.922761, 0.3719072, -0.4362702, 1.492872, Tracked, 0.4625186, -0.09928443, 1.532898, Tracked, 0.5460132, 0.2242194, 1.556848, Tracked, 0.6537495, 0.313562, 1.574165, Tracked, 0.3794554, 0.1385322, 1.441472, Tracked, 0.197753, 0.0339627, 1.296441, Tracked, 0.1716658, -0.1481038, 1.121001, Tracked, 0.1644134, -0.1960444, 1.073821, Tracked, 0.6604757, -0.004433036, 1.672206, Inferred, 0.6347685, -0.2792196, 1.707718, Inferred, 0.3846644, -0.305218, 1.571555, Tracked, 0.3821879, -0.3938586, 1.55796, Inferred, 0.3017531, -0.4037361, 1.443846, Tracked, 0.2785095, -0.6636746, 1.296428, Tracked, 0.2516218, -1.088708, 1.110434, Inferred, 0.3076702, -1.09425, 0.9974111, Inferred, 0.4252735, -0.4487196, 1.473304, Tracked, 0.4945656, -0.7157363, 1.428633, Tracked, 0.6188056, -1.153758, 1.408354, Inferred, 0.6800048, -1.165979, 1.304139, Inferred, 0.5262125, 0.1451094, 1.5532, Tracked, 0.1648615, -0.2382908, 1.023221, Tracked, 0.1288032, -0.2336975, 1.082, Tracked, 0.3725089, -0.4239456, 1.529108, Inferred, 0.3573522, -0.3426885, 1.53431, Inferred,
Kinect 2: 6.9558252, 0.3769874, -0.4372382, 1.490773, Tracked, 0.4749199, -0.100098, 1.530338, Tracked, 0.5675296, 0.2235498, 1.554717, Tracked, 0.6742151, 0.3146054, 1.571818, Tracked, 0.4015813, 0.1395732, 1.432708, Tracked, 0.236086, 0.03693024, 1.282139, Tracked, 0.2258468, -0.120651, 1.126741, Tracked, 0.2274398, -0.1874029, 1.05858, Tracked, 0.6818615, -0.005075282, 1.670094, Inferred, 0.6559497, -0.2799185, 1.705711, Inferred, 0.4452422, -0.3150588, 1.514373, Tracked, 0.4692252, -0.3594994, 1.439683, Inferred, 0.3075104, -0.4042485, 1.443643, Tracked, 0.2827933, -0.6643059, 1.296785, Tracked, 0.2543159, -1.080628, 1.115291, Inferred, 0.3100726, -1.096648, 0.9994751, Inferred, 0.4298627, -0.4502139, 1.468887, Tracked, 0.509323, -0.7138311, 1.431993, Tracked, 0.6499121, -1.146597, 1.424252, Inferred, 0.7118359, -1.159919, 1.321614, Inferred, 0.5453466, 0.1444265, 1.550859, Tracked, 0.2271686, -0.2285913, 0.9940972, Tracked, 0.2086591, -0.2332352, 1.055111, Tracked, 0.4203091, -0.4162454, 1.401421, Tracked, 0.4345521, -0.3117333, 1.389154, Tracked,
Kinect 2: 6.9880465, 0.3952014, -0.4438767, 1.490502, Tracked, 0.4992067, -0.1042524, 1.52841, Tracked, 0.594305, 0.2222606, 1.550824, Tracked, 0.7030822, 0.3123247, 1.569198, Tracked, 0.4274366, 0.1355393, 1.426002, Tracked, 0.261237, 0.0398638, 1.275937, Tracked, 0.285109, -0.1384406, 1.099546, Tracked, 0.2899194, -0.1874466, 1.04541, Tracked, 0.7084642, -0.006329769, 1.666226, Inferred, 0.6822976, -0.2812149, 1.701971, Inferred, 0.4744611, -0.2916493, 1.504304, Tracked, 0.4972581, -0.3537122, 1.442767, Inferred, 0.3246993, -0.4100147, 1.449258, Tracked, 0.2898242, -0.6661098, 1.295185, Tracked, 0.2451169, -1.08525, 1.098154, Inferred, 0.3004872, -1.092848, 0.9855872, Inferred, 0.4489592, -0.4578309, 1.462803, Tracked, 0.5294043, -0.720238, 1.435875, Tracked, 0.6722926, -1.151422, 1.443984, Inferred, 0.7342892, -1.166562, 1.34233, Inferred, 0.5718367, 0.1424165, 1.547476, Tracked, 0.2934488, -0.2261487, 0.9819888, Tracked, 0.3021525, -0.2521111, 1.067333, Tracked, 0.4399064, -0.3919716, 1.384155, Tracked, 0.4791542, -0.3065957, 1.399, Tracked,
Kinect 2: 7.0308321, 0.4202423, -0.443879, 1.493044, Tracked, 0.5251231, -0.1056316, 1.529277, Tracked, 0.6209491, 0.2188579, 1.550238, Tracked, 0.7261196, 0.3133446, 1.568816, Tracked, 0.4491622, 0.1386511, 1.422858, Tracked, 0.3042212, 0.02667091, 1.257107, Tracked, 0.3395137, -0.1357307, 1.096814, Tracked, 0.354652, -0.185585, 1.040541, Tracked, 0.7349408, -0.009669201, 1.665656, Inferred, 0.7085362, -0.2845706, 1.701522, Inferred, 0.4973554, -0.2941684, 1.507286, Inferred, 0.5332829, -0.3995867, 1.466058, Inferred, 0.3508842, -0.4096052, 1.458992, Tracked, 0.3031983, -0.6612146, 1.298369, Tracked, 0.2401265, -1.064587, 1.09457, Inferred, 0.2926443, -1.080983, 0.9767063, Inferred, 0.4714614, -0.4579486, 1.459449, Tracked, 0.5442969, -0.7222208, 1.438286, Tracked, 0.6731239, -1.147274, 1.45486, Inferred, 0.7372974, -1.1733, 1.353764, Inferred, 0.5982526, 0.1395491, 1.547246, Tracked, 0.3604779, -0.2139618, 0.9580176, Tracked, 0.3642955, -0.2375307, 1.053625, Tracked, 0.5187218, -0.3859138, 1.433289, Tracked, 0.511727, -0.3615005, 1.4152, Tracked,
Kinect 2: 7.0578725, 0.44466, -0.4524488, 1.491173, Tracked, 0.5482661, -0.1109868, 1.52881, Tracked, 0.6428165, 0.2163125, 1.551195, Tracked, 0.7512078, 0.308203, 1.570431, Tracked, 0.4712628, 0.1392206, 1.420329, Tracked, 0.3267239, 0.02597867, 1.256633, Tracked, 0.3889419, -0.1224008, 1.109269, Tracked, 0.4144138, -0.1840953, 1.047928, Tracked, 0.7566733, -0.01215647, 1.666627, Inferred, 0.7300826, -0.2870817, 1.702595, Inferred, 0.5194309, -0.2970377, 1.507663, Inferred, 0.5315533, -0.3462532, 1.432184, Inferred, 0.3757229, -0.4175684, 1.452576, Tracked, 0.3195956, -0.6690726, 1.29512, Tracked, 0.2441913, -1.072573, 1.096031, Inferred, 0.2963088, -1.089671, 0.9783911, Inferred, 0.4936951, -0.4667188, 1.461864, Tracked, 0.5549384, -0.734183, 1.438656, Tracked, 0.6688791, -1.173684, 1.452194, Inferred, 0.7301328, -1.191224, 1.350721, Inferred, 0.6204783, 0.136316, 1.54784, Tracked, 0.4348954, -0.219626, 1.008455, Tracked, 0.4287288, -0.2353117, 1.053429, Tracked, 0.5231798, -0.3510395, 1.418867, Tracked, 0.482761, -0.2856401, 1.395143, Tracked,
