Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTracked,SpineMidX,SpineMidY,SpineMidZ,SpineMidTracked,NeckX,NeckY,NeckZ,NeckTracked,HeadX,HeadY,HeadZ,HeadTracked,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTracked,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTracked,WristLeftX,WristLeftY,WristLeftZ,WristLeftTracked,HandLeftX,HandLeftY,HandLeftZ,HandLeftTracked,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTracked,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTracked,WristRightX,WristRightY,WristRightZ,WristRightTracked,HandRightX,HandRightY,HandRightZ,HandRightTracked,HipLeftX,HipLeftY,HipLeftZ,HipLeftTracked,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTracked,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTracked,FootLeftX,FootLeftY,FootLeftZ,FootLeftTracked,HipRightX,HipRightY,HipRightZ,HipRightTracked,KneeRightX,KneeRightY,KneeRightZ,KneeRightTracked,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTracked,FootRightX,FootRightY,FootRightZ,FootRightTracked,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTracked,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTracked,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTracked,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTracked,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackedKinect 2: 0.0210027, 0.5405817, -0.7195603, 1.714746, Tracked, 0.5388405, -0.4686139, 1.726845, Tracked, 0.5339748, -0.221221, 1.727516, Tracked, 0.5738816, -0.07774635, 1.717746, Tracked, 0.3833997, -0.2885577, 1.691623, Tracked, 0.3070357, -0.5043906, 1.596277, Tracked, 0.4774841, -0.5653563, 1.525708, Tracked, 0.5357155, -0.599118, 1.534825, Tracked, 0.7393133, -0.3219935, 1.721463, Tracked, 0.8204806, -0.5198873, 1.73025, Tracked, 0.7161257, -0.5720276, 1.544987, Tracked, 0.6696484, -0.5996944, 1.529025, Tracked, 0.4483027, -0.7006993, 1.680887, Tracked, 0.4384533, -0.6739246, 1.329581, Tracked, 0.4330339, -0.648042, 0.8282497, Inferred, 0.4312669, -0.6195093, 0.6931204, Inferred, 0.6166858, -0.7164413, 1.696382, Tracked, 0.6630021, -0.7143979, 1.233597, Inferred, 0.70622, -0.7182527, 0.8626525, Inferred, 0.7031568, -0.6921079, 0.7298988, Inferred, 0.5357448, -0.2826284, 1.7293, Tracked, 0.6067618, -0.625808, 1.518444, Tracked, 0.4694426, -0.6482408, 1.497296, Tracked, 0.6424944, -0.6460392, 1.493127, Tracked, 0.6105626, -0.5408337, 1.536492, Tracked,
Kinect 2: 7.7230894, 0.6256551, -0.7364217, 1.711936, Tracked, 0.6405652, -0.4706221, 1.730072, Tracked, 0.6520451, -0.2090221, 1.73579, Tracked, 0.7391077, -0.1016983, 1.768959, Tracked, 0.4921368, -0.289209, 1.63132, Tracked, 0.4644092, -0.4818503, 1.511455, Tracked, 0.3098747, -0.4911573, 1.714248, Tracked, 0.2671046, -0.4759196, 1.789521, Tracked, 0.7910262, -0.3656076, 1.83165, Inferred, 0.8096605, -0.559308, 1.831143, Inferred, 0.7866667, -0.6052963, 1.620039, Tracked, 0.7410428, -0.6439788, 1.594318, Inferred, 0.5463358, -0.7141403, 1.648771, Tracked, 0.6805551, -0.667175, 1.328911, Tracked, 0.8950077, -0.6100109, 0.8761107, Inferred, 0.9394336, -0.5891091, 0.7622128, Inferred, 0.6875319, -0.7362494, 1.723275, Tracked, 0.8685365, -0.7099437, 1.296969, Tracked, 1.022972, -0.6935979, 0.9576172, Inferred, 1.066959, -0.6742389, 0.8439967, Inferred, 0.6498278, -0.2739629, 1.736439, Tracked, 0.2515452, -0.409608, 1.830246, Tracked, 0.235698, -0.417429, 1.745429, Tracked, 0.7047597, -0.6592953, 1.448173, Tracked, 0.7968854, -0.695841, 1.60096, Tracked,
Kinect 2: 7.75508, 0.6227361, -0.7288632, 1.722004, Tracked, 0.6413763, -0.4684699, 1.732387, Tracked, 0.6544542, -0.208518, 1.735613, Tracked, 0.7422267, -0.1015787, 1.769518, Tracked, 0.4960316, -0.2884201, 1.629705, Tracked, 0.4680687, -0.4808848, 1.511256, Tracked, 0.3164857, -0.4823691, 1.716448, Tracked, 0.2635749, -0.4615828, 1.793612, Tracked, 0.7910493, -0.3658873, 1.831955, Inferred, 0.8111389, -0.5577766, 1.833992, Inferred, 0.7885651, -0.6064023, 1.622483, Tracked, 0.7432204, -0.6452582, 1.595541, Inferred, 0.5408099, -0.705936, 1.658098, Tracked, 0.6788688, -0.6704172, 1.338729, Tracked, 0.898948, -0.6304228, 0.8868576, Inferred, 0.9442812, -0.6121346, 0.7732653, Inferred, 0.6864016, -0.729374, 1.73457, Tracked, 0.8662374, -0.7061628, 1.307556, Inferred, 1.019698, -0.6923083, 0.9676507, Inferred, 1.064228, -0.6752222, 0.8540484, Inferred, 0.6516347, -0.2732003, 1.736747, Tracked, 0.2560503, -0.4005639, 1.831762, Tracked, 0.2312644, -0.43853, 1.742084, Tracked, 0.7091202, -0.6617742, 1.453102, Tracked, 0.797961, -0.6947514, 1.600276, Tracked,
Kinect 2: 7.7879984, 0.6313885, -0.7213857, 1.68452, Tracked, 0.64565, -0.4652668, 1.724059, Tracked, 0.6566857, -0.2080323, 1.735685, Tracked, 0.7447751, -0.1012491, 1.769902, Tracked, 0.4974766, -0.2889962, 1.629694, Tracked, 0.4709153, -0.4808048, 1.510892, Tracked, 0.3179683, -0.4819712, 1.715178, Tracked, 0.2677226, -0.4670497, 1.792711, Tracked, 0.7912756, -0.3661231, 1.832366, Inferred, 0.8012078, -0.564348, 1.811855, Inferred, 0.7889214, -0.6079512, 1.616935, Tracked, 0.7434672, -0.6428829, 1.596269, Inferred, 0.5462409, -0.6980251, 1.631031, Tracked, 0.6945654, -0.6708452, 1.31625, Tracked, 0.9302322, -0.6434692, 0.8713766, Inferred, 0.976888, -0.6195712, 0.7599599, Inferred, 0.697655, -0.7231984, 1.685031, Tracked, 0.8876662, -0.7039119, 1.26279, Inferred, 1.049583, -0.6933396, 0.9268692, Inferred, 1.095098, -0.6703205, 0.8154837, Inferred, 0.6541478, -0.2723176, 1.735699, Tracked, 0.25859, -0.412545, 1.839879, Tracked, 0.2322787, -0.4473769, 1.726125, Tracked, 0.7064113, -0.6590283, 1.451386, Tracked, 0.7972439, -0.6970096, 1.600519, Tracked,
Kinect 2: 7.8210233, 0.6329404, -0.7215451, 1.685531, Tracked, 0.6478499, -0.4644463, 1.722723, Tracked, 0.6586546, -0.2074692, 1.735541, Tracked, 0.7471578, -0.100898, 1.770375, Tracked, 0.5006065, -0.2880877, 1.628667, Tracked, 0.4723165, -0.4813585, 1.510858, Tracked, 0.3217289, -0.5548509, 1.702638, Tracked, 0.2744158, -0.5180911, 1.777903, Tracked, 0.7915867, -0.366219, 1.8326, Inferred, 0.8006561, -0.5647132, 1.809716, Inferred, 0.7894871, -0.608766, 1.614851, Tracked, 0.7475138, -0.6448238, 1.597066, Inferred, 0.5496684, -0.6973221, 1.628716, Tracked, 0.6979797, -0.6713607, 1.313909, Tracked, 0.9337069, -0.6458231, 0.8689506, Inferred, 0.9808577, -0.6223302, 0.7579354, Inferred, 0.6991185, -0.7247509, 1.693505, Tracked, 0.9504058, -0.6101349, 1.323415, Inferred, 1.162795, -0.521008, 1.030828, Inferred, 1.210858, -0.4970564, 0.9216449, Inferred, 0.6564144, -0.2715519, 1.735051, Tracked, 0.2493934, -0.4479306, 1.815751, Tracked, 0.2374982, -0.4757464, 1.724, Tracked, 0.7058674, -0.6596428, 1.45622, Tracked, 0.7936264, -0.7121223, 1.5688, Tracked,
Kinect 2: 7.8563391, 0.6337172, -0.7212144, 1.687341, Tracked, 0.6489686, -0.4640608, 1.722546, Tracked, 0.6607729, -0.2075711, 1.735819, Tracked, 0.7495218, -0.1011353, 1.770809, Tracked, 0.5026223, -0.2877113, 1.628268, Tracked, 0.4730309, -0.4813204, 1.510958, Tracked, 0.3335441, -0.4504285, 1.708601, Tracked, 0.2670363, -0.4629757, 1.800429, Tracked, 0.7924849, -0.3668094, 1.833288, Inferred, 0.8007141, -0.5653023, 1.808843, Inferred, 0.7923973, -0.606663, 1.613238, Tracked, 0.7525311, -0.6429867, 1.603846, Inferred, 0.5504103, -0.6969693, 1.628962, Tracked, 0.7002075, -0.6720257, 1.314893, Tracked, 0.9381734, -0.6480204, 0.8710876, Inferred, 0.9856875, -0.6250277, 0.7603123, Inferred, 0.6990283, -0.7243582, 1.697228, Tracked, 0.983922, -0.7586523, 1.535463, Tracked, 1.427973, -0.824879, 1.325111, Inferred, 1.480424, -0.8071253, 1.226175, Inferred, 0.6583331, -0.2714365, 1.735045, Tracked, 0.2527174, -0.3989976, 1.86316, Tracked, 0.2304329, -0.3992565, 1.76875, Tracked, 0.7091339, -0.6631883, 1.466756, Tracked, 0.8016115, -0.6962308, 1.603154, Tracked,
Kinect 2: 7.8869976, 0.6336437, -0.7209387, 1.687135, Tracked, 0.6497813, -0.4635286, 1.721789, Tracked, 0.6629112, -0.2075475, 1.736452, Tracked, 0.7516392, -0.1010755, 1.771392, Tracked, 0.5042979, -0.2874852, 1.628157, Tracked, 0.4740568, -0.4808252, 1.51122, Tracked, 0.3335048, -0.4504025, 1.708537, Tracked, 0.2655465, -0.4563864, 1.8044, Tracked, 0.7937036, -0.3672829, 1.8343, Inferred, 0.8005603, -0.5656751, 1.808011, Inferred, 0.7931356, -0.6080278, 1.61261, Tracked, 0.7531165, -0.6437455, 1.603802, Inferred, 0.5510151, -0.6942069, 1.624485, Tracked, 0.7031606, -0.672864, 1.31151, Tracked, 0.9446693, -0.654286, 0.8694066, Inferred, 0.9925299, -0.6316423, 0.7589799, Inferred, 0.6982459, -0.7245241, 1.698123, Tracked, 0.982969, -0.7586722, 1.535879, Tracked, 1.426736, -0.824673, 1.324804, Inferred, 1.479368, -0.8070713, 1.226024, Inferred, 0.6600122, -0.27122, 1.735129, Tracked, 0.2541883, -0.3996493, 1.843842, Tracked, 0.2206734, -0.3911819, 1.73475, Tracked, 0.7116563, -0.6647854, 1.470835, Tracked, 0.791835, -0.7030405, 1.592301, Tracked,
Kinect 2: 7.9209736, 0.6363719, -0.715191, 1.689115, Tracked, 0.6516548, -0.4612837, 1.721488, Tracked, 0.6637633, -0.2075206, 1.736509, Tracked, 0.753778, -0.1018817, 1.772317, Tracked, 0.505651, -0.2873189, 1.628074, Tracked, 0.4742165, -0.480782, 1.511493, Tracked, 0.3453951, -0.5237769, 1.725814, Tracked, 0.2805985, -0.4863809, 1.794908, Tracked, 0.7941194, -0.3674918, 1.834571, Inferred, 0.8006427, -0.5658727, 1.807731, Inferred, 0.7934231, -0.6073863, 1.612131, Tracked, 0.7533665, -0.643139, 1.604471, Inferred, 0.5603728, -0.6787857, 1.609695, Tracked, 0.7119529, -0.6775239, 1.296311, Tracked, 0.9527454, -0.6891474, 0.8536821, Inferred, 1.000819, -0.6673395, 0.7437331, Inferred, 0.6981397, -0.7192749, 1.720313, Tracked, 0.9725099, -0.7577924, 1.538093, Tracked, 1.400517, -0.830047, 1.296615, Inferred, 1.458593, -0.813486, 1.193954, Inferred, 0.6611158, -0.2708154, 1.735072, Tracked, 0.2538351, -0.4162086, 1.811254, Tracked, 0.2537583, -0.5298347, 1.725714, Tracked, 0.7114723, -0.6660064, 1.470649, Tracked, 0.7921305, -0.7018969, 1.593446, Tracked,
Kinect 2: 7.9548475, 0.6381716, -0.7159199, 1.688952, Tracked, 0.6529564, -0.4613191, 1.720979, Tracked, 0.6643052, -0.2075798, 1.73655, Tracked, 0.7547556, -0.1022315, 1.772486, Tracked, 0.5069648, -0.2872213, 1.628162, Tracked, 0.474252, -0.4809398, 1.511449, Tracked, 0.3459767, -0.5515164, 1.718567, Tracked, 0.2980566, -0.5631331, 1.785016, Tracked, 0.7944071, -0.3677287, 1.834788, Inferred, 0.8008309, -0.5658097, 1.807489, Inferred, 0.7932853, -0.6078555, 1.61202, Tracked, 0.7538036, -0.6436369, 1.604138, Inferred, 0.5613486, -0.6823303, 1.611635, Tracked, 0.7109346, -0.6766005, 1.297114, Tracked, 0.9487413, -0.6815121, 0.8527154, Inferred, 0.9968286, -0.6593669, 0.7427606, Inferred, 0.7011597, -0.7210309, 1.716688, Tracked, 0.9763341, -0.7583213, 1.535735, Tracked, 1.405607, -0.8287735, 1.296165, Inferred, 1.463876, -0.8120453, 1.193764, Inferred, 0.6618935, -0.2708318, 1.734969, Tracked, 0.3219416, -0.6044083, 1.828805, Tracked, 0.2967514, -0.5071546, 1.794265, Tracked, 0.7099126, -0.6645223, 1.465968, Tracked, 0.8003745, -0.6963176, 1.603138, Tracked,
Kinect 2: 7.9889488, 0.6407843, -0.7129332, 1.689848, Tracked, 0.6545616, -0.4598207, 1.720834, Tracked, 0.66484, -0.2075036, 1.736586, Tracked, 0.7552291, -0.1020996, 1.772753, Tracked, 0.5076687, -0.287431, 1.6281, Tracked, 0.4741707, -0.4808718, 1.511511, Tracked, 0.3712689, -0.5140718, 1.739992, Tracked, 0.3210214, -0.5363224, 1.815407, Tracked, 0.7946768, -0.3678162, 1.834961, Inferred, 0.8007732, -0.567634, 1.805762, Inferred, 0.7929153, -0.6088584, 1.610117, Tracked, 0.751443, -0.6432697, 1.601333, Inferred, 0.5639795, -0.6795147, 1.609086, Tracked, 0.7122827, -0.6771112, 1.293956, Tracked, 0.9481912, -0.687019, 0.8486509, Inferred, 0.9963266, -0.6648659, 0.7387941, Inferred, 0.7023056, -0.7195786, 1.720419, Tracked, 0.9751432, -0.7578493, 1.535425, Tracked, 1.400873, -0.8297077, 1.289708, Inferred, 1.458981, -0.8128586, 1.187193, Inferred, 0.662704, -0.2704813, 1.734933, Tracked, 0.3247884, -0.5197332, 1.896802, Tracked, 0.2597618, -0.515483, 1.750029, Tracked, 0.7089103, -0.6647488, 1.468897, Tracked, 0.8002436, -0.7002779, 1.600283, Tracked,
Kinect 2: 8.0208157, 0.6299182, -0.7167195, 1.681527, Tracked, 0.6528702, -0.4603864, 1.718356, Tracked, 0.6654789, -0.2075983, 1.73651, Tracked, 0.7557787, -0.1021318, 1.772401, Tracked, 0.5093704, -0.2873456, 1.627649, Tracked, 0.4737517, -0.4807974, 1.511442, Tracked, 0.342173, -0.5601353, 1.713443, Tracked, 0.2947676, -0.570151, 1.786043, Tracked, 0.7950647, -0.3680543, 1.835055, Inferred, 0.7005324, -0.4962001, 1.657472, Inferred, 0.8283914, -0.7090636, 1.630156, Tracked, 0.8181401, -0.715162, 1.606524, Inferred, 0.5490247, -0.6846286, 1.61082, Tracked, 0.7105585, -0.6752414, 1.302869, Tracked, 0.9661496, -0.6746712, 0.8685808, Inferred, 1.01523, -0.6526198, 0.7593466, Inferred, 0.6872647, -0.7276321, 1.690699, Tracked, 0.9764118, -0.756039, 1.536439, Tracked, 1.426661, -0.8135281, 1.337541, Inferred, 1.480348, -0.7957467, 1.239531, Inferred, 0.6629589, -0.2705513, 1.734641, Tracked, 0.3127116, -0.5826467, 1.827681, Tracked, 0.276811, -0.5144346, 1.785565, Tracked, 0.8568, -0.747695, 1.570924, Tracked, 0.8327574, -0.694959, 1.630636, Tracked,
Kinect 2: 8.0557077, 0.6395121, -0.7206262, 1.66842, Tracked, 0.6555325, -0.4615506, 1.712252, Tracked, 0.6658291, -0.2076235, 1.736165, Tracked, 0.7561153, -0.1021436, 1.771932, Tracked, 0.5101649, -0.2873661, 1.626941, Tracked, 0.4727542, -0.4806075, 1.510721, Tracked, 0.309668, -0.5728474, 1.68435, Tracked, 0.2722632, -0.5412595, 1.776013, Tracked, 0.7952154, -0.3681751, 1.834916, Inferred, 0.6874523, -0.4438297, 1.61952, Inferred, 0.8080223, -0.6703834, 1.628124, Tracked, 0.8093401, -0.7104069, 1.60259, Inferred, 0.5582114, -0.6895028, 1.604912, Tracked, 0.7129164, -0.6736344, 1.293256, Tracked, 0.958424, -0.6633549, 0.8531485, Inferred, 1.007447, -0.6382936, 0.7443668, Inferred, 0.6978854, -0.7291068, 1.676976, Tracked, 0.9890556, -0.7552301, 1.527678, Tracked, 1.442623, -0.8093992, 1.336252, Inferred, 1.496922, -0.7889861, 1.239249, Inferred, 0.6637638, -0.2706762, 1.733331, Tracked, 0.2603358, -0.488111, 1.811355, Tracked, 0.2326861, -0.4793607, 1.734857, Tracked, 0.8453364, -0.7393819, 1.568751, Tracked, 0.8140125, -0.6895099, 1.617064, Tracked,
Kinect 2: 8.0876228, 0.6394224, -0.7163845, 1.673058, Tracked, 0.6556392, -0.4608251, 1.712361, Tracked, 0.6661206, -0.2075308, 1.735878, Tracked, 0.7570441, -0.1024912, 1.771317, Tracked, 0.5112331, -0.2873447, 1.625882, Tracked, 0.4722727, -0.4808236, 1.5104, Tracked, 0.3104463, -0.5733105, 1.684991, Tracked, 0.2693842, -0.5336859, 1.777585, Tracked, 0.7953294, -0.3681973, 1.834811, Inferred, 0.6874409, -0.4438182, 1.619497, Inferred, 0.8081022, -0.6703449, 1.628014, Tracked, 0.8080698, -0.7102282, 1.599497, Inferred, 0.5596352, -0.6839848, 1.601409, Tracked, 0.7117528, -0.6751171, 1.288241, Tracked, 0.9533868, -0.6753612, 0.8458447, Inferred, 1.002532, -0.6512197, 0.7370768, Inferred, 0.6968881, -0.7224628, 1.709023, Tracked, 0.971315, -0.7504245, 1.52388, Tracked, 1.3994, -0.8068261, 1.277832, Inferred, 1.45825, -0.7876801, 1.176352, Inferred, 0.6640471, -0.2704462, 1.733005, Tracked, 0.2660425, -0.4958734, 1.810885, Tracked, 0.2347358, -0.4835272, 1.74128, Tracked, 0.8425537, -0.7379932, 1.562452, Tracked, 0.8200314, -0.6909704, 1.618407, Tracked,
Kinect 2: 8.1223251, 0.6347818, -0.7212335, 1.675735, Tracked, 0.6548579, -0.4617797, 1.712069, Tracked, 0.6666462, -0.2076959, 1.734841, Tracked, 0.7578116, -0.1028127, 1.770335, Tracked, 0.5121658, -0.2881874, 1.624778, Tracked, 0.4702436, -0.4809293, 1.509672, Tracked, 0.3104631, -0.6344146, 1.639037, Tracked, 0.2479521, -0.6849703, 1.664849, Tracked, 0.7956539, -0.3685114, 1.834056, Inferred, 0.6873466, -0.443804, 1.619309, Inferred, 0.808094, -0.6703079, 1.627702, Inferred, 0.8082894, -0.7106474, 1.597877, Inferred, 0.5473566, -0.6965315, 1.616712, Tracked, 0.6961601, -0.6713787, 1.302099, Tracked, 0.9326093, -0.6471261, 0.8574266, Inferred, 0.9816002, -0.6234088, 0.7479534, Inferred, 0.6948919, -0.7285227, 1.696383, Tracked, 0.9742062, -0.7477722, 1.518538, Tracked, 1.409685, -0.7912339, 1.283527, Inferred, 1.468837, -0.7728888, 1.182335, Inferred, 0.6642718, -0.2707627, 1.732069, Tracked, 0.2533044, -0.697867, 1.685284, Tracked, 0.283531, -0.6841535, 1.717667, Tracked, 0.8399812, -0.7377494, 1.562197, Tracked, 0.821354, -0.6905197, 1.620739, Tracked,
Kinect 2: 8.1549604, 0.6291257, -0.7260408, 1.679121, Tracked, 0.6536671, -0.4631301, 1.71215, Tracked, 0.6673897, -0.2078722, 1.733968, Tracked, 0.7589803, -0.1033045, 1.768492, Tracked, 0.5126305, -0.2889218, 1.623599, Tracked, 0.467535, -0.4818479, 1.508228, Tracked, 0.3162493, -0.5768558, 1.689971, Tracked, 0.2680397, -0.5291048, 1.787084, Tracked, 0.7962115, -0.3688244, 1.833383, Inferred, 0.6866578, -0.4429174, 1.618115, Inferred, 0.8076057, -0.66934, 1.626236, Inferred, 0.8070026, -0.7102087, 1.592846, Inferred, 0.5428044, -0.699975, 1.620389, Tracked, 0.6879132, -0.6705555, 1.304073, Tracked, 0.9187294, -0.6398947, 0.8567728, Inferred, 0.9674675, -0.617257, 0.7467722, Inferred, 0.6927459, -0.7312044, 1.694744, Tracked, 0.9709876, -0.7447927, 1.513685, Tracked, 1.4048, -0.7797337, 1.273712, Inferred, 1.463551, -0.7624102, 1.172144, Inferred, 0.6645589, -0.2710865, 1.731431, Tracked, 0.2642209, -0.4941469, 1.817014, Tracked, 0.2953182, -0.5210014, 1.806444, Tracked, 0.8345737, -0.7353336, 1.554995, Tracked, 0.8215536, -0.6905223, 1.618786, Tracked,
Kinect 2: 8.1881894, 0.6281114, -0.7274257, 1.678433, Tracked, 0.6532226, -0.4643085, 1.711279, Tracked, 0.6685679, -0.2084186, 1.732657, Tracked, 0.7599452, -0.1037083, 1.766654, Tracked, 0.5140596, -0.2896247, 1.620969, Tracked, 0.466094, -0.4822914, 1.507637, Tracked, 0.330479, -0.4550053, 1.721777, Tracked, 0.264127, -0.4740093, 1.817014, Tracked, 0.7972237, -0.3695288, 1.83224, Inferred, 0.686879, -0.4425054, 1.618158, Inferred, 0.8064998, -0.6699521, 1.622457, Tracked, 0.8045963, -0.7124423, 1.589868, Inferred, 0.5421681, -0.7007519, 1.619944, Tracked, 0.6814978, -0.6695727, 1.300853, Tracked, 0.9036151, -0.6362746, 0.8492754, Inferred, 0.9523137, -0.6138357, 0.7391006, Inferred, 0.6918558, -0.7335173, 1.691049, Tracked, 0.9701176, -0.7438637, 1.50952, Tracked, 1.403952, -0.7739642, 1.268785, Inferred, 1.462831, -0.7568609, 1.167385, Inferred, 0.6653318, -0.2718115, 1.730075, Tracked, 0.2752284, -0.4235867, 1.890462, Tracked, 0.299705, -0.5204164, 1.811956, Tracked, 0.8421818, -0.766628, 1.538103, Tracked, 0.8285461, -0.6955526, 1.603028, Tracked,
Kinect 2: 8.220403, 0.6271971, -0.7295392, 1.677315, Tracked, 0.6530247, -0.4660634, 1.710349, Tracked, 0.6699268, -0.2094522, 1.73176, Tracked, 0.7603601, -0.1040863, 1.765755, Tracked, 0.5154065, -0.290634, 1.618897, Tracked, 0.4636987, -0.4843434, 1.507444, Tracked, 0.3387729, -0.5603175, 1.714537, Tracked, 0.2887458, -0.5760745, 1.794845, Tracked, 0.7984922, -0.3707238, 1.831426, Inferred, 0.6872288, -0.4424273, 1.618277, Inferred, 0.8299844, -0.5409871, 1.798274, Tracked, 0.8570175, -0.5519199, 1.834393, Inferred, 0.5414382, -0.7020654, 1.619711, Tracked, 0.6751353, -0.6669349, 1.298251, Tracked, 0.8887829, -0.6276873, 0.8430037, Inferred, 0.9373686, -0.6052598, 0.732602, Inferred, 0.6914864, -0.7366698, 1.686312, Tracked, 0.9709036, -0.7435163, 1.506555, Tracked, 1.406493, -0.7684221, 1.268473, Inferred, 1.465589, -0.7514279, 1.167314, Inferred, 0.6663277, -0.2730149, 1.729033, Tracked, 0.2841108, -0.6147754, 1.82015, Tracked, 0.3272788, -0.6386824, 1.78025, Tracked, 0.8549376, -0.5850055, 1.852361, Tracked, 0.8671066, -0.5162324, 1.83216, Tracked,
Kinect 2: 8.2559574, 0.6265993, -0.7306018, 1.676731, Tracked, 0.652953, -0.4668249, 1.709866, Tracked, 0.6709595, -0.209808, 1.731182, Tracked, 0.7622252, -0.1050102, 1.765128, Tracked, 0.5156883, -0.2909276, 1.618705, Tracked, 0.4624373, -0.4845365, 1.507512, Tracked, 0.3318522, -0.4626416, 1.725003, Tracked, 0.2677537, -0.4792525, 1.831944, Tracked, 0.799439, -0.3711721, 1.830917, Inferred, 0.6877483, -0.4421163, 1.618416, Inferred, 0.815388, -0.4818628, 1.829166, Tracked, 0.9124298, -0.5049379, 1.899783, Tracked, 0.5408531, -0.7032021, 1.619964, Tracked, 0.6685529, -0.6658907, 1.295983, Tracked, 0.8731741, -0.6233732, 0.8368434, Inferred, 0.921333, -0.6008695, 0.7259777, Inferred, 0.6911045, -0.7376009, 1.683488, Tracked, 0.9711086, -0.7435971, 1.504778, Tracked, 1.407593, -0.76726, 1.268274, Inferred, 1.466599, -0.7503731, 1.167041, Inferred, 0.6670541, -0.2734804, 1.728404, Tracked, 0.2660815, -0.4384061, 1.898956, Tracked, 0.3176318, -0.5285443, 1.8265, Tracked, 0.9310971, -0.5179476, 1.918669, Tracked, 0.8820738, -0.459905, 1.947167, Tracked,
Kinect 2: 8.2872018, 0.6260594, -0.7315473, 1.675995, Tracked, 0.6528303, -0.4673763, 1.709654, Tracked, 0.6714083, -0.2099842, 1.73126, Tracked, 0.76268, -0.1052174, 1.764549, Tracked, 0.5157146, -0.2913796, 1.618286, Tracked, 0.4612496, -0.4845434, 1.507267, Tracked, 0.3174874, -0.4501328, 1.715603, Tracked, 0.2540799, -0.4612556, 1.82157, Tracked, 0.7998653, -0.3714085, 1.831024, Inferred, 0.6881569, -0.4417758, 1.619067, Inferred, 0.8529353, -0.4711192, 1.805023, Tracked, 0.9534466, -0.4790808, 1.921518, Tracked, 0.5403449, -0.7042504, 1.620232, Tracked, 0.6623579, -0.6655089, 1.293942, Tracked, 0.8584176, -0.6208588, 0.831242, Inferred, 0.9063623, -0.5981713, 0.7200816, Inferred, 0.690725, -0.738309, 1.680363, Tracked, 0.9718906, -0.7433508, 1.503841, Tracked, 1.410145, -0.7656198, 1.270659, Inferred, 1.469298, -0.7487153, 1.16957, Inferred, 0.6673381, -0.2737069, 1.728364, Tracked, 0.2412764, -0.4181889, 1.865986, Tracked, 0.2968752, -0.5104654, 1.813, Tracked, 0.9680383, -0.5211235, 1.934274, Tracked, 0.9553896, -0.439396, 1.898861, Tracked,
Kinect 2: 8.3210952, 0.6260539, -0.7318023, 1.675745, Tracked, 0.6527836, -0.4674938, 1.709587, Tracked, 0.6714776, -0.2099377, 1.731293, Tracked, 0.7630528, -0.1053735, 1.764736, Tracked, 0.5156453, -0.2916636, 1.618497, Tracked, 0.4603442, -0.4844147, 1.50722, Tracked, 0.319551, -0.4573239, 1.716116, Tracked, 0.2642563, -0.4688159, 1.828972, Tracked, 0.7999158, -0.371388, 1.831061, Inferred, 0.6881946, -0.4411138, 1.61965, Inferred, 0.859325, -0.4734314, 1.799463, Tracked, 1.030747, -0.4643201, 1.919044, Tracked, 0.540288, -0.7043772, 1.620244, Tracked, 0.6601357, -0.6659396, 1.293025, Tracked, 0.8529364, -0.6217602, 0.8288945, Inferred, 0.9007539, -0.5989862, 0.7175963, Inferred, 0.6910863, -0.7385373, 1.679516, Tracked, 0.9719611, -0.7439994, 1.50249, Tracked, 1.409794, -0.7669109, 1.268533, Inferred, 1.468872, -0.7499741, 1.167399, Inferred, 0.6673701, -0.2737026, 1.72836, Tracked, 0.2672187, -0.4389094, 1.882784, Tracked, 0.3234145, -0.5186125, 1.826167, Tracked, 1.084371, -0.5092522, 1.933208, Tracked, 1.066047, -0.4424711, 1.867033, Tracked,
