Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTracked,SpineMidX,SpineMidY,SpineMidZ,SpineMidTracked,NeckX,NeckY,NeckZ,NeckTracked,HeadX,HeadY,HeadZ,HeadTracked,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTracked,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTracked,WristLeftX,WristLeftY,WristLeftZ,WristLeftTracked,HandLeftX,HandLeftY,HandLeftZ,HandLeftTracked,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTracked,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTracked,WristRightX,WristRightY,WristRightZ,WristRightTracked,HandRightX,HandRightY,HandRightZ,HandRightTracked,HipLeftX,HipLeftY,HipLeftZ,HipLeftTracked,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTracked,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTracked,FootLeftX,FootLeftY,FootLeftZ,FootLeftTracked,HipRightX,HipRightY,HipRightZ,HipRightTracked,KneeRightX,KneeRightY,KneeRightZ,KneeRightTracked,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTracked,FootRightX,FootRightY,FootRightZ,FootRightTracked,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTracked,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTracked,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTracked,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTracked,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackedKinect 2: 8.375137, -0.2053612, -0.3433003, 1.358129, Tracked, -0.2038283, -0.01282973, 1.41456, Tracked, -0.2002517, 0.3001227, 1.453226, Tracked, -0.2029108, 0.4518956, 1.493909, Tracked, -0.3714736, 0.1707457, 1.381211, Tracked, -0.4577344, -0.02694585, 1.306952, Inferred, -0.4096654, -0.1487118, 1.142381, Inferred, -0.3706875, -0.1981592, 1.042819, Inferred, -0.01093341, 0.1703645, 1.457365, Tracked, 0.07218619, -0.06817933, 1.493559, Inferred, 0.09817079, -0.2506462, 1.382841, Inferred, 0.1021634, -0.313776, 1.336798, Inferred, -0.2833544, -0.3338888, 1.306467, Tracked, -0.310021, -0.6256053, 1.27144, Tracked, -0.3524663, -1.003282, 1.268277, Inferred, -0.33494, -1.01807, 1.164269, Inferred, -0.1161563, -0.3339429, 1.335536, Tracked, -0.08811346, -0.574482, 1.188548, Tracked, -0.04927662, -0.9557768, 1.011298, Inferred, -0.03015073, -0.9405203, 0.9019583, Inferred, -0.2014444, 0.2241291, 1.446091, Tracked, -0.3457406, -0.2344336, 0.9987896, Tracked, -0.3325311, -0.1700994, 1.048133, Tracked, 0.1028873, -0.3830006, 1.294513, Tracked, 0.1310479, -0.3079683, 1.302091, Tracked,
Kinect 2: 13.3765952, 0.2856061, -0.3195857, 1.115968, Tracked, 0.3850585, 0.0769769, 1.150063, Tracked, 0.4747726, 0.4442187, 1.167852, Tracked, 0.4583576, 0.4869867, 1.099196, Tracked, 0.243167, 0.06840565, 1.155605, Inferred, 0.4139867, 0.05575927, 0.9123098, Tracked, 0.6019635, -0.02909906, 0.9066918, Tracked, 0.6218542, -0.03753698, 0.9311703, Inferred, 0.6176915, 0.2939176, 1.239838, Inferred, 0.5331857, 0.1434451, 0.9978577, Tracked, 0.38961, 0.163027, 0.8344775, Tracked, 0.4129466, 0.08642039, 0.819962, Tracked, 0.1930424, -0.3103726, 1.078726, Tracked, 0.3335133, -0.3889262, 0.8220894, Tracked, 0.5814245, -0.5363067, 0.4309991, Inferred, 0.5800403, -0.5072524, 0.312314, Inferred, 0.3598207, -0.3084606, 1.082056, Tracked, 0.3033668, -0.5336537, 1.172122, Inferred, 0.2280158, -0.9316155, 1.38483, Inferred, 0.223298, -1.007745, 1.307557, Inferred, 0.4536973, 0.3558661, 1.165481, Tracked, 0.6491933, -0.04020339, 0.9635265, Tracked, 0.5961687, -0.02761308, 0.901, Tracked, 0.4080803, 0.06270763, 0.8017927, Tracked, 0.4241852, 0.08894324, 0.789, Tracked,
Kinect 2: 13.4081785, 0.3172311, -0.308411, 1.17387, Tracked, 0.4194408, 0.07441669, 1.190589, Tracked, 0.5043404, 0.4346527, 1.186925, Tracked, 0.4727129, 0.4360958, 1.12585, Tracked, 0.3566612, 0.1897571, 1.055861, Tracked, 0.4937698, 0.03940424, 0.8685194, Tracked, 0.6643537, -0.05341653, 0.9178095, Inferred, 0.6713566, -0.0271721, 0.9701982, Tracked, 0.646974, 0.284569, 1.258806, Inferred, 0.5604413, 0.1415392, 1.0131, Tracked, 0.4157178, 0.1500659, 0.8497877, Tracked, 0.4452021, 0.07361869, 0.83046, Tracked, 0.2376804, -0.2899847, 1.133016, Tracked, 0.3121341, -0.4552489, 0.8663836, Tracked, 0.4295432, -0.7077165, 0.5139381, Inferred, 0.4765582, -0.7030205, 0.4006402, Inferred, 0.3772784, -0.3080705, 1.14339, Tracked, 0.3578365, -0.5642785, 1.1683, Inferred, 0.3444974, -1.000912, 1.26576, Inferred, 0.399831, -1.046011, 1.168401, Inferred, 0.4845622, 0.3474701, 1.189284, Tracked, 0.6985371, -0.02995587, 1.002657, Inferred, 0.6573798, -0.02660641, 0.95, Inferred, 0.4423718, 0.04871238, 0.8113469, Tracked, 0.4509618, 0.08686653, 0.8001177, Tracked,
Kinect 2: 13.442162, 0.3348505, -0.3105813, 1.189981, Tracked, 0.4387009, 0.07071876, 1.206178, Tracked, 0.5338728, 0.4275655, 1.208153, Tracked, 0.5000736, 0.4157291, 1.15147, Tracked, 0.3739643, 0.1742907, 1.072576, Tracked, 0.5224344, 0.04348996, 0.8745239, Tracked, 0.6845586, -0.06165852, 0.9271912, Inferred, 0.7405777, -0.09639265, 0.9483355, Inferred, 0.6762375, 0.2777006, 1.279954, Inferred, 0.5872095, 0.1412289, 1.031464, Tracked, 0.4531364, 0.1430732, 0.8590913, Tracked, 0.4821329, 0.06673741, 0.8416122, Tracked, 0.2539531, -0.2919455, 1.148679, Tracked, 0.3330267, -0.4364963, 0.8866486, Inferred, 0.4679608, -0.6766345, 0.5149226, Inferred, 0.5133748, -0.6718703, 0.4011983, Inferred, 0.3955274, -0.3106307, 1.160133, Tracked, 0.3788335, -0.5673287, 1.183441, Inferred, 0.3705282, -1.00482, 1.278017, Inferred, 0.4252304, -1.049328, 1.179846, Inferred, 0.5114958, 0.3413763, 1.209567, Tracked, 0.767254, -0.09853609, 0.9812044, Inferred, 0.7255042, -0.0944307, 0.9290332, Inferred, 0.4761324, 0.04549814, 0.8246968, Tracked, 0.4876157, 0.07686124, 0.8118235, Tracked,
Kinect 2: 13.4764977, 0.363815, -0.3041154, 1.242235, Tracked, 0.4664356, 0.06664907, 1.246814, Tracked, 0.5523157, 0.4183327, 1.229759, Tracked, 0.5232959, 0.406913, 1.170708, Tracked, 0.4009938, 0.1542037, 1.106417, Tracked, 0.5534974, 0.02570335, 0.8934895, Tracked, 0.7128894, -0.08187179, 0.9479739, Inferred, 0.7680725, -0.1174953, 0.9696946, Inferred, 0.6945087, 0.26867, 1.301475, Inferred, 0.6081935, 0.1392154, 1.048345, Tracked, 0.5210432, 0.0663817, 0.8563928, Tracked, 0.5273366, 0.03510369, 0.8481296, Tracked, 0.2744207, -0.2874938, 1.16909, Tracked, 0.3812389, -0.4442881, 0.9399835, Inferred, 0.5746276, -0.7233153, 0.5989777, Inferred, 0.6155196, -0.7162986, 0.4966105, Inferred, 0.4253212, -0.3047663, 1.237593, Tracked, 0.4015443, -0.5763636, 1.208739, Inferred, 0.3815128, -1.021757, 1.214693, Inferred, 0.4320068, -1.058262, 1.108166, Inferred, 0.532052, 0.3329766, 1.235323, Tracked, 0.794697, -0.1194739, 1.002623, Inferred, 0.7528859, -0.1151721, 0.9505215, Inferred, 0.5034795, -0.0412424, 0.8308831, Tracked, 0.5347318, 0.03433803, 0.8216667, Tracked,
Kinect 2: 13.5090425, 0.3828754, -0.2984322, 1.257761, Tracked, 0.485929, 0.06604245, 1.264364, Tracked, 0.5823261, 0.4074622, 1.260533, Tracked, 0.551239, 0.4019966, 1.201141, Tracked, 0.4279125, 0.1583667, 1.125127, Tracked, 0.5626501, 0.07918592, 0.8950792, Tracked, 0.7220016, -0.0295123, 0.9492357, Inferred, 0.7771869, -0.06529968, 0.9708124, Inferred, 0.7242621, 0.2580783, 1.332155, Inferred, 0.6356711, 0.1419907, 1.073423, Tracked, 0.5439253, 0.1359169, 0.8753371, Tracked, 0.5622587, 0.06815414, 0.8820979, Tracked, 0.2990586, -0.2802362, 1.172051, Tracked, 0.4030183, -0.454974, 0.9583162, Inferred, 0.5925, -0.7640318, 0.6444891, Inferred, 0.6354424, -0.7582387, 0.5426595, Inferred, 0.4501719, -0.2982818, 1.284917, Tracked, 0.4289721, -0.5849977, 1.23647, Inferred, 0.4140644, -1.017141, 1.211648, Inferred, 0.4650902, -1.050561, 1.103784, Inferred, 0.5597486, 0.3251353, 1.263322, Tracked, 0.8037439, -0.06775171, 1.003749, Inferred, 0.7618534, -0.06401135, 0.9516588, Inferred, 0.5745286, 0.02312757, 0.8626336, Tracked, 0.5714243, 0.08896063, 0.8503655, Tracked,
Kinect 2: 13.5427889, 0.4286766, -0.3140225, 1.286675, Tracked, 0.5264736, 0.05381649, 1.293465, Tracked, 0.6062908, 0.4025966, 1.279682, Tracked, 0.6006385, 0.359824, 1.223375, Tracked, 0.4614244, 0.1586263, 1.151354, Tracked, 0.5606117, 0.08245033, 0.962131, Inferred, 0.7203618, -0.02612379, 1.016132, Inferred, 0.7755684, -0.06188779, 1.037723, Inferred, 0.7480383, 0.2533841, 1.351263, Inferred, 0.6581667, 0.1367891, 1.093225, Tracked, 0.5595413, 0.1454074, 0.8985825, Tracked, 0.5905821, 0.07969945, 0.9054032, Tracked, 0.3524473, -0.2895226, 1.289045, Tracked, 0.4219758, -0.4402336, 1.003841, Inferred, 0.5306746, -0.6617473, 0.6392537, Inferred, 0.5749811, -0.6612338, 0.5228885, Inferred, 0.4814897, -0.3213311, 1.21374, Tracked, 0.4550437, -0.5896531, 1.257544, Inferred, 0.4351613, -1.003719, 1.372502, Inferred, 0.4886196, -1.053846, 1.278011, Inferred, 0.587485, 0.3183398, 1.284962, Tracked, 0.8024187, -0.0643927, 1.07043, Inferred, 0.7608768, -0.06071545, 1.018065, Inferred, 0.6047483, 0.02972459, 0.8814273, Tracked, 0.5932583, 0.1062393, 0.87525, Tracked,
Kinect 2: 13.5749634, 0.4670603, -0.2529162, 1.311572, Tracked, 0.5579392, 0.08211526, 1.316987, Tracked, 0.6372309, 0.4005601, 1.30744, Tracked, 0.6223495, 0.3619393, 1.242444, Tracked, 0.5858485, 0.3750952, 1.316764, Tracked, 0.5868449, 0.1867918, 1.087204, Inferred, 0.7460611, -0.01632212, 1.026381, Inferred, 0.8009173, -0.08334307, 1.009574, Inferred, 0.7787564, 0.2515592, 1.378993, Inferred, 0.6875838, 0.1390486, 1.119629, Tracked, 0.5882856, 0.15478, 0.9257958, Tracked, 0.6191663, 0.09445852, 0.9324566, Inferred, 0.3810479, -0.2132207, 1.31847, Tracked, 0.4474085, -0.4407444, 1.026965, Inferred, 0.5267701, -0.6913072, 0.737296, Inferred, 0.5454211, -0.6864195, 0.6050826, Inferred, 0.5279207, -0.2789852, 1.23381, Tracked, 0.4845023, -0.5906441, 1.284172, Inferred, 0.4489851, -0.966369, 1.380177, Inferred, 0.4690802, -1.020125, 1.267741, Inferred, 0.617818, 0.322878, 1.310968, Tracked, 0.827518, -0.08565923, 1.042487, Inferred, 0.7856795, -0.08175743, 0.9903667, Inferred, 0.6244222, 0.04791569, 0.9039316, Tracked, 0.6154774, 0.1046866, 0.8969443, Tracked,
Kinect 2: 13.6074256, 0.4814556, -0.2547952, 1.325086, Tracked, 0.5732825, 0.08035374, 1.331341, Tracked, 0.6551583, 0.3977057, 1.324432, Tracked, 0.6473293, 0.359829, 1.265224, Tracked, 0.5993372, 0.3767434, 1.334233, Tracked, 0.6267403, 0.2348894, 1.074847, Tracked, 0.7916943, 0.08716294, 1.054763, Inferred, 0.8485988, 0.03875805, 1.051531, Inferred, 0.7965584, 0.2488351, 1.395963, Inferred, 0.7067294, 0.1757162, 1.122407, Tracked, 0.6126519, 0.2224931, 0.9311567, Inferred, 0.5834996, 0.2387525, 0.8708407, Inferred, 0.3946616, -0.2149092, 1.330959, Tracked, 0.4686627, -0.4432208, 1.047033, Inferred, 0.5581166, -0.6989521, 0.7612936, Inferred, 0.576493, -0.6943775, 0.6290842, Inferred, 0.5426443, -0.2811312, 1.248565, Tracked, 0.503322, -0.5930172, 1.302021, Inferred, 0.472973, -0.967426, 1.401194, Inferred, 0.4930995, -1.021852, 1.289231, Inferred, 0.6364391, 0.3205055, 1.328452, Tracked, 0.8751159, 0.03539813, 1.084489, Inferred, 0.8331754, 0.03805362, 1.03242, Inferred, 0.5889001, 0.1907508, 0.8425857, Inferred, 0.5800188, 0.2455904, 0.8358224, Inferred,
Kinect 2: 13.6448311, 0.5068435, -0.263493, 1.345053, Tracked, 0.5981758, 0.07268482, 1.350322, Tracked, 0.678734, 0.3911171, 1.341926, Tracked, 0.6672794, 0.3552111, 1.279484, Tracked, 0.6223142, 0.371766, 1.352998, Inferred, 0.6501242, 0.2256701, 1.096135, Inferred, 0.81367, 0.0826696, 1.0867, Inferred, 0.8701456, 0.03579849, 1.087024, Inferred, 0.8199672, 0.2424034, 1.413425, Inferred, 0.7343198, 0.1382482, 1.148781, Tracked, 0.661988, 0.1966954, 0.9515147, Inferred, 0.6401384, 0.2167117, 0.8891703, Inferred, 0.4197407, -0.2240358, 1.352178, Tracked, 0.4906244, -0.4488056, 1.063097, Inferred, 0.5765226, -0.6993372, 0.7732607, Inferred, 0.5935967, -0.6947724, 0.6406512, Inferred, 0.5674861, -0.2892062, 1.267603, Tracked, 0.5264374, -0.5988807, 1.319149, Inferred, 0.4939795, -0.9761975, 1.417294, Inferred, 0.5126333, -1.030419, 1.304708, Inferred, 0.6598207, 0.3138531, 1.345839, Tracked, 0.8966966, 0.03247308, 1.119953, Inferred, 0.8547968, 0.03516703, 1.06785, Inferred, 0.6451966, 0.1690198, 0.861043, Inferred, 0.6359102, 0.2242385, 0.8544928, Inferred,
Kinect 2: 13.6751073, 0.5279433, -0.2738247, 1.359371, Tracked, 0.6195748, 0.06321527, 1.364212, Tracked, 0.7007327, 0.3826552, 1.355658, Tracked, 0.6940871, 0.3489502, 1.294898, Tracked, 0.6440637, 0.3637338, 1.366945, Inferred, 0.6358163, 0.1660384, 1.145914, Tracked, 0.790441, 0.01096821, 1.145711, Inferred, 0.8438663, -0.04011722, 1.149199, Inferred, 0.8418095, 0.234084, 1.427124, Inferred, 0.7469689, 0.08757547, 1.186951, Tracked, 0.5789017, 0.1192751, 1.051569, Tracked, 0.5249879, 0.1301644, 1.009985, Inferred, 0.4411822, -0.23559, 1.37191, Tracked, 0.5134703, -0.4570107, 1.077274, Inferred, 0.5999193, -0.700539, 0.7853466, Inferred, 0.6163809, -0.6959495, 0.652648, Inferred, 0.5878436, -0.2982465, 1.277567, Tracked, 0.5485862, -0.6068669, 1.332975, Inferred, 0.5186736, -0.9828783, 1.435528, Inferred, 0.5372567, -1.038064, 1.323819, Inferred, 0.682008, 0.3050058, 1.359823, Tracked, 0.8707861, -0.04284048, 1.181845, Inferred, 0.8293303, -0.03942617, 1.129403, Inferred, 0.5312358, 0.08332619, 0.9809599, Inferred, 0.5235836, 0.1396672, 0.9732092, Inferred,
Kinect 2: 13.7081276, 0.559891, -0.2777654, 1.37834, Tracked, 0.6520172, 0.06114081, 1.38283, Tracked, 0.7334711, 0.3828093, 1.374019, Tracked, 0.7208871, 0.3458614, 1.309313, Tracked, 0.6768545, 0.3640163, 1.385489, Inferred, 0.6586096, 0.1705403, 1.16134, Inferred, 0.8104174, 0.01332004, 1.156848, Inferred, 0.8629426, -0.03848346, 1.158887, Inferred, 0.8743461, 0.234381, 1.445496, Inferred, 0.7657548, 0.0938682, 1.207557, Tracked, 0.5990046, 0.1085031, 1.067596, Tracked, 0.6309827, 0.025749, 1.091515, Inferred, 0.4660527, -0.2392615, 1.383778, Tracked, 0.5457948, -0.4560659, 1.095443, Inferred, 0.6437175, -0.7018765, 0.80235, Inferred, 0.6599111, -0.6979113, 0.6699858, Inferred, 0.6259453, -0.3021663, 1.304655, Tracked, 0.5811855, -0.6060568, 1.351427, Inferred, 0.5438738, -0.9910095, 1.447057, Inferred, 0.5605774, -1.044639, 1.333492, Inferred, 0.7145159, 0.3046095, 1.378134, Tracked, 0.889802, -0.0412233, 1.191577, Inferred, 0.8482742, -0.03782931, 1.139188, Inferred, 0.6105474, -0.01649583, 1.073024, Tracked, 0.6591512, 0.01098241, 1.048259, Tracked,
Kinect 2: 13.7430852, 0.5716844, -0.2764017, 1.382666, Tracked, 0.6634231, 0.06230691, 1.38702, Tracked, 0.7444559, 0.3838606, 1.378162, Tracked, 0.7372648, 0.3437231, 1.314596, Tracked, 0.6929247, 0.3693625, 1.403186, Tracked, 0.6782194, 0.1719644, 1.182387, Inferred, 0.8310004, 0.01626201, 1.181525, Inferred, 0.8838724, -0.03504258, 1.18477, Inferred, 0.8852655, 0.2354666, 1.44965, Inferred, 0.7748281, 0.09102266, 1.214969, Tracked, 0.6050881, 0.1039558, 1.078516, Inferred, 0.6494564, 0.01600681, 1.104196, Inferred, 0.4822251, -0.2379473, 1.393613, Tracked, 0.5570114, -0.4548033, 1.099726, Inferred, 0.6480987, -0.6966388, 0.8049492, Inferred, 0.6594533, -0.6913197, 0.6708747, Inferred, 0.6337649, -0.3010022, 1.304818, Tracked, 0.592216, -0.6048375, 1.355668, Inferred, 0.5592386, -0.9880261, 1.455898, Inferred, 0.5713792, -1.042874, 1.341933, Inferred, 0.7256932, 0.3056849, 1.38232, Tracked, 0.910723, -0.0378147, 1.217465, Inferred, 0.8691853, -0.03446028, 1.165083, Inferred, 0.6341137, -0.02196338, 1.083358, Tracked, 0.670192, 0.01364294, 1.06235, Tracked,
Kinect 2: 13.7764921, 0.599646, -0.2887189, 1.394824, Tracked, 0.6910847, 0.04894645, 1.399554, Tracked, 0.7717663, 0.36992, 1.391152, Tracked, 0.7617502, 0.320547, 1.338615, Tracked, 0.7146496, 0.3573245, 1.417662, Inferred, 0.6981162, 0.1605373, 1.196539, Inferred, 0.8502632, 0.003870143, 1.194275, Inferred, 0.9029559, -0.0477985, 1.197045, Inferred, 0.9123885, 0.2216945, 1.4626, Inferred, 0.7934173, 0.08624105, 1.226706, Tracked, 0.6186957, 0.1157838, 1.099649, Inferred, 0.56261, 0.125929, 1.060815, Inferred, 0.508449, -0.2513275, 1.406869, Tracked, 0.5842367, -0.4681837, 1.112546, Inferred, 0.6762903, -0.7088577, 0.8189031, Inferred, 0.686398, -0.7033291, 0.6847047, Inferred, 0.6602111, -0.3113376, 1.313876, Tracked, 0.619388, -0.618172, 1.368553, Inferred, 0.5884135, -0.9966756, 1.470768, Inferred, 0.5993007, -1.052313, 1.357294, Inferred, 0.753114, 0.2918317, 1.395208, Tracked, 0.9297603, -0.05047942, 1.229778, Inferred, 0.8881679, -0.04701568, 1.177441, Inferred, 0.547713, 0.08697281, 1.039837, Inferred, 0.5843519, 0.1213095, 1.018558, Inferred,
Kinect 2: 13.8085974, 0.6012957, -0.3275317, 1.398984, Tracked, 0.6943145, 0.0168101, 1.405695, Tracked, 0.7761705, 0.3439063, 1.398605, Tracked, 0.8283305, 0.3818998, 1.324569, Tracked, 0.6585057, 0.1324362, 1.354524, Tracked, 0.704019, -0.01699475, 1.142901, Tracked, 0.8630517, -0.1239013, 1.197105, Inferred, 0.9181585, -0.159507, 1.218735, Inferred, 0.9167243, 0.1958379, 1.469951, Inferred, 0.7958195, 0.0689567, 1.230282, Tracked, 0.620733, 0.1109182, 1.107425, Inferred, 0.5645248, 0.1251636, 1.069988, Inferred, 0.5161769, -0.3085215, 1.349915, Tracked, 0.5884057, -0.4939126, 1.119555, Inferred, 0.7184444, -0.7941073, 0.8038078, Inferred, 0.7469483, -0.794027, 0.6791723, Inferred, 0.6574139, -0.3438658, 1.381255, Tracked, 0.6236014, -0.6437513, 1.375584, Inferred, 0.5974835, -1.056347, 1.408453, Inferred, 0.6281974, -1.096245, 1.29222, Inferred, 0.7572617, 0.2643428, 1.402392, Tracked, 0.9450012, -0.1613849, 1.251508, Inferred, 0.903455, -0.1569526, 1.199217, Inferred, 0.5515687, 0.08697785, 1.050316, Inferred, 0.5861903, 0.1206236, 1.027137, Inferred,
Kinect 2: 13.8436296, 0.6370788, -0.3376838, 1.410464, Tracked, 0.7322416, 0.01021205, 1.418463, Tracked, 0.8169355, 0.3418811, 1.413293, Tracked, 0.8128875, 0.3709463, 1.342082, Tracked, 0.6711009, 0.1212523, 1.362053, Tracked, 0.717463, -0.01881247, 1.151659, Tracked, 0.876412, -0.1256829, 1.205906, Inferred, 0.9315113, -0.1612832, 1.22754, Inferred, 0.9572527, 0.1939567, 1.48467, Inferred, 0.8205097, 0.06750234, 1.253453, Tracked, 0.6408203, 0.1023173, 1.135153, Inferred, 0.5830978, 0.1141599, 1.099226, Inferred, 0.5457516, -0.3139566, 1.356701, Tracked, 0.6291972, -0.4952684, 1.134329, Inferred, 0.7811989, -0.7959765, 0.824582, Inferred, 0.8085768, -0.7959976, 0.699949, Inferred, 0.6952675, -0.3464049, 1.396391, Tracked, 0.6642959, -0.6451632, 1.390459, Inferred, 0.64257, -1.059253, 1.422927, Inferred, 0.6716413, -1.098823, 1.305958, Inferred, 0.7972589, 0.2610583, 1.416535, Tracked, 0.9560398, -0.162999, 1.261349, Inferred, 0.91674, -0.1587257, 1.208074, Inferred, 0.5681919, 0.07535352, 1.07823, Inferred, 0.6048232, 0.1098584, 1.056943, Inferred,
Kinect 2: 13.8753943, 0.6468028, -0.3517284, 1.42346, Tracked, 0.7416244, -0.003307217, 1.430148, Tracked, 0.8254379, 0.3293222, 1.423411, Tracked, 0.9089214, 0.3726088, 1.359011, Tracked, 0.7088832, 0.06742767, 1.353921, Tracked, 0.7537152, -0.03180321, 1.160731, Tracked, 0.9081779, -0.1281611, 1.236996, Inferred, 0.9618652, -0.1603027, 1.265933, Inferred, 0.965694, 0.1815096, 1.494745, Inferred, 0.8293314, 0.05082207, 1.265723, Inferred, 0.6476371, 0.08705297, 1.151049, Inferred, 0.5892482, 0.09931747, 1.116332, Inferred, 0.5631371, -0.3296957, 1.365379, Tracked, 0.6376073, -0.5075151, 1.144275, Inferred, 0.7804193, -0.8129911, 0.8265876, Inferred, 0.8166822, -0.8163943, 0.707505, Inferred, 0.7001879, -0.3592179, 1.415553, Tracked, 0.6727265, -0.6573558, 1.400417, Inferred, 0.6554484, -1.074042, 1.420525, Inferred, 0.6948861, -1.112759, 1.309022, Inferred, 0.8060415, 0.248227, 1.427079, Tracked, 0.9886687, -0.162222, 1.29873, Inferred, 0.9470763, -0.157838, 1.246469, Inferred, 0.5743536, 0.0606516, 1.09531, Inferred, 0.6110053, 0.09533344, 1.074001, Inferred,
Kinect 2: 13.909167, 0.68134, -0.3413365, 1.436352, Tracked, 0.7703874, -0.005508598, 1.442255, Tracked, 0.8519979, 0.3157368, 1.436465, Tracked, 0.9061323, 0.3256477, 1.359953, Tracked, 0.7699302, 0.1643792, 1.343897, Tracked, 0.7658433, -0.02440112, 1.194627, Tracked, 0.9245609, -0.1311503, 1.249006, Inferred, 0.979637, -0.1667304, 1.270654, Inferred, 0.9920906, 0.1680847, 1.507778, Inferred, 0.8542514, 0.03930513, 1.278585, Inferred, 0.7843411, 0.1961754, 1.147101, Tracked, 0.7633116, 0.2486709, 1.10666, Inferred, 0.6069378, -0.3116761, 1.391797, Tracked, 0.664075, -0.5205626, 1.157198, Inferred, 0.7627466, -0.8275284, 0.8615502, Inferred, 0.8056738, -0.8353419, 0.7468949, Inferred, 0.7244462, -0.3539183, 1.417403, Tracked, 0.6991672, -0.6703719, 1.413403, Inferred, 0.6864302, -1.066816, 1.444154, Inferred, 0.7342699, -1.107932, 1.340334, Inferred, 0.8328864, 0.2375604, 1.439754, Tracked, 1.006381, -0.1686161, 1.303501, Inferred, 0.9647161, -0.1641909, 1.251301, Inferred, 0.7474682, 0.2089586, 1.086426, Inferred, 0.7827851, 0.2421452, 1.066103, Inferred,
Kinect 2: 13.9439878, 0.7009988, -0.3579595, 1.446792, Tracked, 0.7933497, -0.02673763, 1.454555, Tracked, 0.8741565, 0.2909164, 1.448901, Tracked, 0.9104139, 0.3078082, 1.371086, Tracked, 0.7835299, 0.1463755, 1.351811, Inferred, 0.7880543, -0.02820512, 1.217592, Tracked, 0.9470337, -0.1334015, 1.273451, Inferred, 1.002216, -0.1684771, 1.295584, Inferred, 1.014096, 0.1434667, 1.520156, Inferred, 0.87677, 0.01415819, 1.291011, Inferred, 0.7988648, 0.1697351, 1.162283, Inferred, 0.7751974, 0.2217331, 1.122753, Inferred, 0.6211916, -0.3281315, 1.401209, Tracked, 0.686038, -0.5448418, 1.169331, Inferred, 0.7920362, -0.8522322, 0.8873922, Inferred, 0.8348807, -0.8604707, 0.7729318, Inferred, 0.7485247, -0.3704434, 1.426257, Tracked, 0.7211334, -0.6945543, 1.425594, Inferred, 0.7066563, -1.08209, 1.458242, Inferred, 0.7535323, -1.123684, 1.354324, Inferred, 0.8556767, 0.2132664, 1.452383, Tracked, 1.028945, -0.1703748, 1.328441, Inferred, 0.9872624, -0.1659633, 1.276252, Inferred, 0.7593232, 0.182248, 1.102483, Inferred, 0.7946094, 0.215735, 1.082127, Inferred,
Kinect 2: 13.9749972, 0.7560276, -0.3553349, 1.466914, Tracked, 0.8457688, -0.02578397, 1.473013, Tracked, 0.9245204, 0.2897033, 1.466481, Tracked, 0.923809, 0.2631106, 1.399164, Tracked, 0.8357334, 0.141923, 1.370552, Inferred, 0.8118007, -0.0354006, 1.230917, Tracked, 0.9702975, -0.1419888, 1.285418, Inferred, 1.025352, -0.1775489, 1.307078, Inferred, 1.064206, 0.1424074, 1.537798, Inferred, 0.9264768, 0.01357677, 1.308674, Inferred, 0.8270429, 0.1848748, 1.22395, Tracked, 0.8753519, 0.2312444, 1.266072, Inferred, 0.6756763, -0.3304661, 1.435838, Tracked, 0.7364255, -0.5453134, 1.187066, Inferred, 0.8322942, -0.8346417, 0.8959661, Inferred, 0.8738188, -0.8428236, 0.780991, Inferred, 0.8021726, -0.3641544, 1.431889, Tracked, 0.771439, -0.6950987, 1.443435, Inferred, 0.7545815, -1.072911, 1.48756, Inferred, 0.8008936, -1.116762, 1.385159, Inferred, 0.9064521, 0.2126612, 1.470085, Tracked, 1.052024, -0.179403, 1.339985, Inferred, 1.010274, -0.1749379, 1.287856, Inferred, 0.8818347, 0.2441328, 1.257244, Inferred, 0.8562433, 0.2312245, 1.265333, Tracked,
