Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTracked,SpineMidX,SpineMidY,SpineMidZ,SpineMidTracked,NeckX,NeckY,NeckZ,NeckTracked,HeadX,HeadY,HeadZ,HeadTracked,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTracked,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTracked,WristLeftX,WristLeftY,WristLeftZ,WristLeftTracked,HandLeftX,HandLeftY,HandLeftZ,HandLeftTracked,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTracked,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTracked,WristRightX,WristRightY,WristRightZ,WristRightTracked,HandRightX,HandRightY,HandRightZ,HandRightTracked,HipLeftX,HipLeftY,HipLeftZ,HipLeftTracked,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTracked,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTracked,FootLeftX,FootLeftY,FootLeftZ,FootLeftTracked,HipRightX,HipRightY,HipRightZ,HipRightTracked,KneeRightX,KneeRightY,KneeRightZ,KneeRightTracked,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTracked,FootRightX,FootRightY,FootRightZ,FootRightTracked,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTracked,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTracked,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTracked,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTracked,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackedKinect 2: 0.0123102, -0.2320932, -0.3459127, 1.632538, Tracked, -0.2263097, -0.04206285, 1.720971, Tracked, -0.21883, 0.2497948, 1.795798, Tracked, -0.1750085, 0.353225, 1.867708, Tracked, -0.3403881, 0.1495108, 1.632644, Tracked, -0.4219038, -0.05284972, 1.512285, Tracked, -0.4264806, -0.2602834, 1.463349, Tracked, -0.4258339, -0.3352855, 1.469792, Tracked, -0.1072417, 0.05871755, 1.897248, Tracked, -0.08996411, -0.1552982, 1.91154, Tracked, -0.06863569, -0.3544486, 1.724211, Tracked, -0.07040272, -0.3997054, 1.670603, Tracked, -0.2784413, -0.3156801, 1.555774, Tracked, -0.3292541, -0.6228079, 1.464099, Tracked, -0.4218563, -0.9973181, 1.427315, Inferred, -0.3499489, -1.039848, 1.330937, Inferred, -0.1763981, -0.3629948, 1.645108, Tracked, -0.1615142, -0.6831632, 1.612851, Tracked, -0.1879165, -1.063188, 1.617209, Inferred, -0.1060858, -1.09928, 1.529517, Inferred, -0.2207585, 0.1782111, 1.779222, Tracked, -0.4253811, -0.4155672, 1.444242, Tracked, -0.4096283, -0.3868742, 1.395, Tracked, -0.07134437, -0.4516494, 1.629228, Tracked, -0.08495493, -0.3594795, 1.6429, Tracked,
Kinect 2: 3.7124067, 0.2799694, -0.515053, 2.018825, Tracked, 0.4104973, -0.225087, 2.172118, Tracked, 0.5450695, 0.05142813, 2.314172, Tracked, 0.6117421, 0.1468943, 2.37544, Tracked, 0.366823, -0.006973258, 2.093446, Tracked, 0.2526431, -0.1677765, 1.936346, Tracked, 0.2943322, -0.3602048, 1.899516, Tracked, 0.2928105, -0.4181194, 1.901055, Inferred, 0.6473281, -0.1219771, 2.405304, Inferred, 0.5647361, -0.37594, 2.437147, Inferred, 0.5841091, -0.5714912, 2.478955, Tracked, 0.6344305, -0.5971618, 2.503321, Tracked, 0.2231879, -0.4887694, 1.973775, Tracked, 0.1920301, -0.7721021, 1.789573, Tracked, 0.06738262, -1.123485, 1.67497, Inferred, 0.1272129, -1.15429, 1.563861, Inferred, 0.3268548, -0.5267844, 2.000555, Tracked, 0.3677223, -0.8840744, 2.043127, Tracked, 0.300965, -1.201763, 2.005981, Inferred, 0.3743508, -1.254916, 1.914823, Inferred, 0.5141481, -0.01790072, 2.282096, Tracked, 0.3188445, -0.4874188, 1.879488, Tracked, 0.3557799, -0.4045346, 1.942139, Tracked, 0.7113703, -0.6271798, 2.529384, Tracked, 0.6103705, -0.6228246, 2.491071, Tracked,
Kinect 2: 3.7465026, 0.2881135, -0.5294656, 2.030286, Tracked, 0.4249119, -0.2421777, 2.183088, Tracked, 0.5559722, 0.03909521, 2.321073, Tracked, 0.6100138, 0.1417863, 2.374445, Tracked, 0.3690486, -0.03059585, 2.088976, Tracked, 0.2674663, -0.1672463, 1.948321, Tracked, 0.3026279, -0.3607996, 1.910062, Inferred, 0.2990665, -0.4185352, 1.910317, Inferred, 0.6581912, -0.134256, 2.412191, Inferred, 0.5680752, -0.3853386, 2.44596, Inferred, 0.5990136, -0.5700518, 2.502655, Tracked, 0.6502298, -0.6029726, 2.530508, Tracked, 0.2313032, -0.497391, 1.981336, Tracked, 0.1947055, -0.7753884, 1.792677, Tracked, 0.0720812, -1.130366, 1.680863, Inferred, 0.1321801, -1.161905, 1.570474, Inferred, 0.3349206, -0.546418, 2.016254, Tracked, 0.3708029, -0.9063651, 2.04819, Tracked, 0.3018339, -1.236148, 2.008708, Inferred, 0.3680712, -1.274728, 1.909458, Inferred, 0.5238916, -0.0296762, 2.288585, Tracked, 0.3197646, -0.4881524, 1.882374, Tracked, 0.3655979, -0.4131815, 1.950893, Tracked, 0.7170907, -0.632484, 2.542809, Tracked, 0.6506457, -0.6335075, 2.53325, Tracked,
Kinect 2: 3.7797665, 0.2904107, -0.5337275, 2.035613, Tracked, 0.4336702, -0.2513952, 2.18897, Tracked, 0.5764695, 0.01941539, 2.329078, Tracked, 0.6227549, 0.1248486, 2.381072, Tracked, 0.374955, -0.04477299, 2.091059, Tracked, 0.2762353, -0.1711233, 1.954465, Tracked, 0.3151128, -0.3645511, 1.921323, Inferred, 0.3130317, -0.4208919, 1.919038, Inferred, 0.678615, -0.1538529, 2.420177, Inferred, 0.5761694, -0.3998012, 2.456384, Inferred, 0.6492223, -0.5975405, 2.543731, Tracked, 0.7066678, -0.6185767, 2.567228, Tracked, 0.233743, -0.5004158, 1.984354, Tracked, 0.1961305, -0.778842, 1.793933, Tracked, 0.07512405, -1.134512, 1.687793, Inferred, 0.1343098, -1.166574, 1.577077, Inferred, 0.3371267, -0.5512138, 2.023948, Tracked, 0.3716651, -0.9103848, 2.049303, Tracked, 0.3006068, -1.241585, 2.009444, Inferred, 0.3653037, -1.280188, 1.90878, Inferred, 0.5413546, -0.04707965, 2.296281, Tracked, 0.3360681, -0.4946605, 1.905055, Tracked, 0.371036, -0.4072301, 1.963355, Tracked, 0.7776214, -0.6378276, 2.582329, Tracked, 0.7202352, -0.6348932, 2.546583, Tracked,
Kinect 2: 3.812897, 0.3060923, -0.5552171, 2.059367, Tracked, 0.4539699, -0.2771313, 2.204075, Tracked, 0.5954272, -0.005789724, 2.335663, Tracked, 0.6483072, 0.09656473, 2.390772, Tracked, 0.3808657, -0.0578162, 2.094042, Tracked, 0.2795041, -0.1810743, 1.956491, Tracked, 0.3291529, -0.3728004, 1.93405, Inferred, 0.3212545, -0.427148, 1.92854, Inferred, 0.6975027, -0.1789593, 2.426736, Inferred, 0.5838425, -0.4184405, 2.469773, Tracked, 0.6687806, -0.6054862, 2.560983, Tracked, 0.7318773, -0.632105, 2.591278, Tracked, 0.2483013, -0.5191824, 2.00351, Tracked, 0.1982206, -0.7831969, 1.796254, Tracked, 0.07416126, -1.13947, 1.688729, Inferred, 0.1318227, -1.171668, 1.577064, Inferred, 0.3540193, -0.5740048, 2.051822, Tracked, 0.3726062, -0.9118733, 2.05086, Tracked, 0.2920656, -1.264807, 2.003021, Inferred, 0.353607, -1.302783, 1.899308, Inferred, 0.5609664, -0.07284484, 2.304873, Tracked, 0.3426347, -0.5018528, 1.916464, Tracked, 0.3809969, -0.4129201, 1.980346, Tracked, 0.804431, -0.6569902, 2.614549, Tracked, 0.7142514, -0.6562446, 2.589714, Tracked,
Kinect 2: 3.8454667, 0.307306, -0.5596016, 2.062011, Tracked, 0.4567883, -0.2792283, 2.205944, Tracked, 0.60103, -0.006573557, 2.337565, Tracked, 0.6540946, 0.09574513, 2.392414, Tracked, 0.3923146, -0.06696333, 2.099797, Tracked, 0.3059343, -0.2172814, 1.97032, Tracked, 0.339506, -0.411043, 1.933974, Inferred, 0.3252493, -0.4598489, 1.922996, Inferred, 0.7030872, -0.1797361, 2.428639, Inferred, 0.5906656, -0.4186285, 2.476124, Tracked, 0.6792645, -0.6074505, 2.569219, Tracked, 0.7451583, -0.6390002, 2.603716, Tracked, 0.2499764, -0.5244372, 2.006327, Tracked, 0.1997055, -0.7861241, 1.798414, Tracked, 0.07297789, -1.142633, 1.689669, Inferred, 0.1304105, -1.175295, 1.578144, Inferred, 0.354921, -0.5775596, 2.054292, Tracked, 0.3850061, -0.8620952, 2.066639, Tracked, 0.2833785, -1.252581, 1.98887, Inferred, 0.341228, -1.287997, 1.880316, Inferred, 0.5656968, -0.07397451, 2.306748, Tracked, 0.3294339, -0.5360246, 1.893938, Tracked, 0.3825594, -0.4517013, 1.985273, Tracked, 0.8064589, -0.6598142, 2.617845, Tracked, 0.7183595, -0.6542711, 2.598083, Tracked,
Kinect 2: 3.8806889, 0.3092086, -0.5663722, 2.066417, Tracked, 0.4646525, -0.2874931, 2.21106, Tracked, 0.6171364, -0.01689193, 2.343484, Tracked, 0.6742186, 0.0840608, 2.393754, Tracked, 0.3988616, -0.07795465, 2.103113, Tracked, 0.294224, -0.2018229, 1.968875, Tracked, 0.3566976, -0.3898515, 1.958016, Inferred, 0.342939, -0.4390688, 1.950922, Inferred, 0.7191387, -0.190007, 2.434551, Inferred, 0.5952729, -0.423705, 2.4811, Tracked, 0.6974422, -0.6143534, 2.585826, Tracked, 0.7670946, -0.6529512, 2.620786, Tracked, 0.2519547, -0.5318033, 2.012197, Tracked, 0.200631, -0.7887194, 1.800359, Tracked, 0.07110684, -1.147365, 1.698124, Inferred, 0.1272574, -1.18136, 1.586467, Inferred, 0.3567885, -0.5836157, 2.057423, Tracked, 0.3850976, -0.863811, 2.067383, Tracked, 0.2800889, -1.257445, 1.987791, Inferred, 0.3365605, -1.29275, 1.878144, Inferred, 0.5795897, -0.08373242, 2.312499, Tracked, 0.3586301, -0.513063, 1.953578, Tracked, 0.3917772, -0.4252326, 1.999583, Tracked, 0.8321398, -0.680033, 2.633857, Tracked, 0.7453652, -0.674558, 2.6201, Tracked,
Kinect 2: 3.9127059, 0.3122705, -0.5709535, 2.071849, Tracked, 0.4734036, -0.295469, 2.216502, Tracked, 0.6309894, -0.0282773, 2.347909, Tracked, 0.7140496, 0.05626324, 2.399875, Tracked, 0.4034977, -0.08145823, 2.106391, Tracked, 0.3171667, -0.2219656, 1.976291, Tracked, 0.363189, -0.4142158, 1.951441, Inferred, 0.3433877, -0.4612235, 1.949405, Inferred, 0.7329438, -0.2013443, 2.438968, Inferred, 0.5993351, -0.429829, 2.485647, Tracked, 0.6990692, -0.6124448, 2.586004, Tracked, 0.7659421, -0.6518053, 2.62362, Tracked, 0.2545207, -0.5347255, 2.01607, Tracked, 0.2024033, -0.7925509, 1.804209, Tracked, 0.06940742, -1.147398, 1.695472, Inferred, 0.1242304, -1.180331, 1.582274, Inferred, 0.3603129, -0.5900351, 2.06457, Tracked, 0.3853875, -0.8670774, 2.068177, Tracked, 0.2802867, -1.265293, 1.98968, Inferred, 0.3358043, -1.300615, 1.8794, Inferred, 0.5923437, -0.09427262, 2.317263, Tracked, 0.3415105, -0.5388216, 1.918537, Tracked, 0.3931031, -0.4639152, 2.011762, Tracked, 0.8300509, -0.6757659, 2.639754, Tracked, 0.7526165, -0.6835143, 2.629286, Tracked,
Kinect 2: 3.9454063, 0.3121034, -0.575047, 2.072576, Tracked, 0.4760248, -0.2992948, 2.216639, Tracked, 0.6361083, -0.03181954, 2.347552, Tracked, 0.7320985, 0.0404343, 2.393446, Tracked, 0.3961357, -0.1039848, 2.104354, Tracked, 0.2996181, -0.2270994, 1.963194, Tracked, 0.3745344, -0.4093935, 1.969367, Inferred, 0.3571703, -0.4559731, 1.971953, Inferred, 0.7380446, -0.2048733, 2.438608, Inferred, 0.6013324, -0.4310514, 2.487045, Tracked, 0.7048334, -0.6118188, 2.589039, Tracked, 0.771943, -0.6548114, 2.626648, Tracked, 0.2540496, -0.5390007, 2.018173, Tracked, 0.2038148, -0.7975197, 1.807927, Tracked, 0.07179743, -1.152506, 1.696772, Inferred, 0.1256853, -1.184346, 1.582438, Inferred, 0.3604472, -0.5940043, 2.064012, Tracked, 0.3866609, -0.8703903, 2.069906, Tracked, 0.2794531, -1.267222, 1.988435, Inferred, 0.3335602, -1.301657, 1.876657, Inferred, 0.5968435, -0.09790171, 2.317015, Tracked, 0.3789234, -0.5060233, 2.005095, Tracked, 0.3949564, -0.4398871, 2.01436, Tracked, 0.8411366, -0.6834859, 2.646418, Tracked, 0.7492949, -0.6778334, 2.622154, Tracked,
Kinect 2: 3.9795413, 0.3095495, -0.5813304, 2.072243, Tracked, 0.4814706, -0.320437, 2.216508, Tracked, 0.656395, -0.07762998, 2.348748, Tracked, 0.7107016, 0.0236302, 2.394061, Tracked, 0.39599, -0.1089514, 2.105595, Tracked, 0.303395, -0.2265922, 1.956786, Tracked, 0.3981469, -0.3929927, 1.994315, Inferred, 0.3782271, -0.4380384, 2.013875, Inferred, 0.7582489, -0.2505219, 2.439761, Inferred, 0.6003614, -0.4592511, 2.498971, Tracked, 0.7114576, -0.6165658, 2.592968, Tracked, 0.7760122, -0.6572815, 2.629182, Tracked, 0.252398, -0.5421333, 2.018496, Tracked, 0.2061337, -0.8029524, 1.811918, Tracked, 0.06873117, -1.154496, 1.693897, Inferred, 0.1199054, -1.184834, 1.577112, Inferred, 0.3570061, -0.6039677, 2.06246, Tracked, 0.3888758, -0.8779664, 2.074245, Tracked, 0.2768704, -1.270939, 1.983258, Inferred, 0.3281828, -1.303501, 1.868601, Inferred, 0.6128585, -0.1367078, 2.317715, Tracked, 0.384004, -0.4844434, 2.013623, Tracked, 0.4098024, -0.3958004, 2.069062, Tracked, 0.844422, -0.6765057, 2.65676, Tracked, 0.753605, -0.6802376, 2.623772, Tracked,
Kinect 2: 4.0132589, 0.3152021, -0.5972955, 2.084102, Tracked, 0.4918102, -0.336518, 2.223716, Tracked, 0.6618037, -0.08335271, 2.35027, Tracked, 0.7298322, 0.01105322, 2.395251, Tracked, 0.3966894, -0.1140452, 2.106764, Tracked, 0.3041391, -0.2318438, 1.958088, Tracked, 0.396329, -0.4006857, 1.99201, Inferred, 0.3748902, -0.4495669, 2.010323, Inferred, 0.7636386, -0.2562217, 2.44128, Inferred, 0.6061039, -0.4634606, 2.501698, Tracked, 0.7142689, -0.618092, 2.593832, Tracked, 0.7786889, -0.6603941, 2.630465, Tracked, 0.2560695, -0.5567657, 2.029752, Tracked, 0.2078881, -0.8053485, 1.814618, Tracked, 0.0685847, -1.162117, 1.700794, Inferred, 0.1189438, -1.193786, 1.584303, Inferred, 0.3646644, -0.6198495, 2.074937, Tracked, 0.3909807, -0.884275, 2.076936, Tracked, 0.2677791, -1.281962, 1.975963, Inferred, 0.3169886, -1.313656, 1.859635, Inferred, 0.6200615, -0.1453277, 2.320482, Tracked, 0.3824923, -0.4929966, 2.014868, Tracked, 0.4023694, -0.4004855, 2.0642, Tracked, 0.8439615, -0.6785423, 2.659663, Tracked, 0.7495386, -0.6740817, 2.613639, Tracked,
Kinect 2: 4.045328, 0.3161984, -0.6011859, 2.087078, Tracked, 0.4972039, -0.3462338, 2.227268, Tracked, 0.6740613, -0.1011547, 2.354311, Tracked, 0.7374157, -0.004605548, 2.397389, Tracked, 0.404208, -0.1324151, 2.110738, Inferred, 0.3033556, -0.2346812, 1.955495, Tracked, 0.3945527, -0.4039735, 1.989706, Inferred, 0.3742738, -0.4525872, 2.013621, Inferred, 0.775852, -0.273955, 2.445308, Inferred, 0.608448, -0.4658091, 2.504586, Tracked, 0.716356, -0.6193277, 2.594851, Tracked, 0.7769384, -0.6598073, 2.631737, Tracked, 0.2568839, -0.561241, 2.033299, Tracked, 0.2096726, -0.8084038, 1.81838, Tracked, 0.07065694, -1.167082, 1.706415, Inferred, 0.1204824, -1.199209, 1.589906, Inferred, 0.3658114, -0.6230841, 2.077504, Tracked, 0.3927704, -0.8873154, 2.079945, Tracked, 0.2653051, -1.281171, 1.971322, Inferred, 0.3134497, -1.311986, 1.853906, Inferred, 0.6307307, -0.161599, 2.32468, Tracked, 0.3827084, -0.4950017, 2.018265, Tracked, 0.4023735, -0.4016057, 2.064675, Tracked, 0.8437721, -0.6808342, 2.66182, Tracked, 0.7480217, -0.6766139, 2.612828, Tracked,
Kinect 2: 4.0794579, 0.3140829, -0.6031312, 2.086438, Tracked, 0.4989824, -0.3518553, 2.226679, Tracked, 0.682351, -0.1123279, 2.354356, Tracked, 0.746256, -0.01638498, 2.395637, Tracked, 0.4115003, -0.144428, 2.110907, Inferred, 0.3079104, -0.2324921, 1.948344, Tracked, 0.4112369, -0.3854195, 2.00713, Inferred, 0.3943786, -0.4243072, 2.054437, Inferred, 0.7841108, -0.2850874, 2.445346, Inferred, 0.6103218, -0.4682111, 2.506407, Tracked, 0.7183518, -0.620766, 2.596115, Tracked, 0.7775297, -0.6606783, 2.634546, Tracked, 0.2556887, -0.5622174, 2.033749, Tracked, 0.2116667, -0.8110842, 1.823068, Tracked, 0.07126508, -1.171338, 1.713652, Inferred, 0.1205915, -1.204379, 1.597374, Inferred, 0.3622725, -0.6265125, 2.074942, Tracked, 0.3945668, -0.8890714, 2.082866, Tracked, 0.2646801, -1.279516, 1.969181, Inferred, 0.312178, -1.309959, 1.851195, Inferred, 0.6371119, -0.1713075, 2.324485, Tracked, 0.4121191, -0.4492075, 2.082669, Tracked, 0.4288579, -0.3839095, 2.088583, Tracked, 0.8443568, -0.6817027, 2.664249, Tracked, 0.7487063, -0.678872, 2.619, Tracked,
Kinect 2: 4.1126145, 0.3173729, -0.5970424, 2.090081, Tracked, 0.5027328, -0.3514364, 2.228217, Tracked, 0.6856873, -0.1142594, 2.354902, Tracked, 0.7468873, -0.01707665, 2.392778, Tracked, 0.507449, -0.08661329, 2.16059, Tracked, 0.3582372, -0.1831266, 2.017792, Tracked, 0.3915496, -0.3770984, 1.981475, Inferred, 0.3640215, -0.4312802, 2.011057, Inferred, 0.787436, -0.2870106, 2.445892, Inferred, 0.6153284, -0.4762496, 2.512469, Tracked, 0.7205808, -0.6216382, 2.597547, Tracked, 0.7801086, -0.6625148, 2.639219, Tracked, 0.2642721, -0.5479493, 2.039698, Tracked, 0.2150586, -0.8096529, 1.831686, Tracked, 0.08456899, -1.161629, 1.713391, Inferred, 0.1380014, -1.195308, 1.599916, Inferred, 0.3629323, -0.6247371, 2.07724, Tracked, 0.394976, -0.8905823, 2.085323, Tracked, 0.2713327, -1.280883, 1.972246, Inferred, 0.3224727, -1.314447, 1.85819, Inferred, 0.6406596, -0.1727348, 2.325281, Tracked, 0.3605243, -0.5056923, 1.975999, Tracked, 0.395763, -0.4478111, 2.028174, Tracked, 0.8450445, -0.6819825, 2.667121, Tracked, 0.7492051, -0.6769525, 2.619904, Tracked,
Kinect 2: 4.1464479, 0.3187394, -0.5956906, 2.092248, Tracked, 0.5054521, -0.3516412, 2.229322, Tracked, 0.6886147, -0.1154898, 2.354765, Tracked, 0.7494388, -0.0183422, 2.389315, Tracked, 0.5090485, -0.0895764, 2.160579, Tracked, 0.3607135, -0.1808796, 2.019474, Tracked, 0.3940179, -0.3748823, 1.983157, Inferred, 0.3646768, -0.428353, 2.014122, Inferred, 0.7903535, -0.2882359, 2.445756, Inferred, 0.6178039, -0.4805204, 2.516211, Tracked, 0.7227725, -0.6224734, 2.599701, Tracked, 0.782143, -0.6629587, 2.643486, Tracked, 0.2657914, -0.5466849, 2.041925, Tracked, 0.2158464, -0.8095322, 1.83583, Tracked, 0.09023193, -1.16239, 1.714623, Inferred, 0.1440376, -1.195471, 1.601061, Inferred, 0.3635091, -0.6242239, 2.078979, Tracked, 0.3952576, -0.8936598, 2.086482, Tracked, 0.2746466, -1.284948, 1.982722, Inferred, 0.3259295, -1.31978, 1.869478, Inferred, 0.6436316, -0.1737557, 2.325473, Tracked, 0.3634299, -0.502721, 1.980556, Tracked, 0.3953399, -0.4449005, 2.031066, Tracked, 0.8454471, -0.6812408, 2.668663, Tracked, 0.7548069, -0.6838905, 2.633333, Tracked,
Kinect 2: 4.1813567, 0.3441887, -0.6309407, 2.144812, Tracked, 0.52165, -0.3686778, 2.249107, Tracked, 0.6920155, -0.1172888, 2.354105, Tracked, 0.7696669, -0.02941024, 2.394381, Tracked, 0.5110329, -0.09300929, 2.160567, Tracked, 0.3631097, -0.1808051, 2.021002, Tracked, 0.3964063, -0.3748269, 1.984685, Inferred, 0.364401, -0.4280218, 2.017102, Inferred, 0.7937423, -0.2900283, 2.445095, Inferred, 0.6218877, -0.4817447, 2.518852, Tracked, 0.7248377, -0.6239712, 2.602545, Tracked, 0.7843416, -0.6643842, 2.648063, Tracked, 0.2896302, -0.5820963, 2.090556, Tracked, 0.2172757, -0.8108039, 1.840133, Tracked, 0.09626139, -1.162011, 1.723574, Inferred, 0.1492101, -1.196491, 1.610255, Inferred, 0.3885685, -0.661195, 2.136023, Tracked, 0.3672653, -1.026819, 2.063409, Tracked, 0.3525431, -1.34965, 2.020993, Inferred, 0.414052, -1.394028, 1.916363, Inferred, 0.6489777, -0.1775772, 2.327144, Tracked, 0.3641188, -0.492578, 1.983617, Tracked, 0.3985654, -0.4388075, 2.043588, Tracked, 0.8464884, -0.6809951, 2.672924, Tracked, 0.7548676, -0.6806285, 2.627899, Tracked,
Kinect 2: 4.2123612, 0.3449283, -0.6350506, 2.145293, Tracked, 0.5241253, -0.373987, 2.25101, Tracked, 0.6956866, -0.1209143, 2.352911, Tracked, 0.767876, -0.02931474, 2.393183, Tracked, 0.5025041, -0.1013633, 2.150897, Tracked, 0.3610178, -0.1856219, 2.018867, Tracked, 0.3981079, -0.3792322, 1.985257, Inferred, 0.3686117, -0.4329907, 2.021521, Inferred, 0.7973998, -0.2936413, 2.443899, Inferred, 0.627047, -0.4841341, 2.522859, Tracked, 0.7270154, -0.6245498, 2.605078, Tracked, 0.785611, -0.665979, 2.649466, Tracked, 0.2902911, -0.5860922, 2.090863, Tracked, 0.2184423, -0.8139972, 1.845783, Tracked, 0.09783185, -1.16921, 1.728358, Inferred, 0.1505657, -1.203848, 1.615058, Inferred, 0.3893759, -0.6653219, 2.136718, Tracked, 0.3674504, -1.030929, 2.064998, Inferred, 0.3521953, -1.353819, 2.023358, Inferred, 0.4132754, -1.39842, 1.918552, Inferred, 0.6532625, -0.1827163, 2.327653, Tracked, 0.3698269, -0.4689276, 2.006303, Tracked, 0.393585, -0.3969361, 2.057833, Tracked, 0.8470584, -0.6822318, 2.674001, Tracked, 0.7526472, -0.6798338, 2.629797, Tracked,
Kinect 2: 4.2463058, 0.345466, -0.6372203, 2.145831, Tracked, 0.5253258, -0.3763054, 2.251534, Tracked, 0.6978193, -0.122985, 2.35125, Tracked, 0.7683637, -0.03029056, 2.391758, Tracked, 0.5014282, -0.1036106, 2.149991, Tracked, 0.3609921, -0.1898061, 2.018145, Tracked, 0.4007424, -0.3830544, 1.986459, Inferred, 0.372359, -0.4377796, 2.026363, Inferred, 0.7995239, -0.2957059, 2.442237, Inferred, 0.6287333, -0.4845898, 2.523633, Tracked, 0.7288009, -0.6254568, 2.60657, Tracked, 0.7868935, -0.6673406, 2.651383, Tracked, 0.2906294, -0.5880705, 2.091404, Tracked, 0.2180307, -0.8188045, 1.849153, Tracked, 0.09553833, -1.174794, 1.738119, Inferred, 0.1475657, -1.210181, 1.624789, Inferred, 0.39012, -0.6676422, 2.137271, Tracked, 0.3676866, -1.03317, 2.065324, Inferred, 0.3519953, -1.35604, 2.023478, Inferred, 0.4125511, -1.400607, 1.918217, Inferred, 0.6552541, -0.1850251, 2.327072, Tracked, 0.3719725, -0.4745154, 2.0137, Tracked, 0.3934668, -0.4094152, 2.055084, Tracked, 0.8480188, -0.6825456, 2.675879, Tracked, 0.7562422, -0.6884193, 2.6434, Tracked,
Kinect 2: 4.279289, 0.3460757, -0.6396962, 2.147063, Tracked, 0.5266175, -0.3791872, 2.252385, Tracked, 0.6998877, -0.1258532, 2.349951, Tracked, 0.7685318, -0.03213027, 2.389701, Tracked, 0.4653426, -0.1086397, 2.125407, Tracked, 0.3373113, -0.213289, 1.994843, Tracked, 0.4228943, -0.3909427, 1.999574, Inferred, 0.3973176, -0.4412382, 2.06498, Inferred, 0.801584, -0.2985649, 2.440936, Inferred, 0.6403952, -0.4922248, 2.528381, Tracked, 0.7857291, -0.6541182, 2.648945, Tracked, 0.8042347, -0.6770982, 2.6608, Tracked, 0.2908599, -0.5901724, 2.091052, Tracked, 0.2181893, -0.8213629, 1.85204, Tracked, 0.09181052, -1.178243, 1.743339, Inferred, 0.1423762, -1.213584, 1.629054, Inferred, 0.39144, -0.67111, 2.141341, Tracked, 0.3688911, -1.036404, 2.067429, Inferred, 0.3531026, -1.359044, 2.02386, Inferred, 0.4126368, -1.40295, 1.917311, Inferred, 0.6572602, -0.1880885, 2.326698, Tracked, 0.3932797, -0.4869887, 2.043959, Tracked, 0.4062109, -0.395468, 2.073833, Tracked, 0.850196, -0.6843082, 2.675828, Tracked, 0.7730969, -0.6855503, 2.630778, Tracked,
Kinect 2: 4.3133291, 0.3470209, -0.6413518, 2.14808, Tracked, 0.5279117, -0.3825551, 2.252913, Tracked, 0.7016182, -0.1312599, 2.348087, Tracked, 0.7692263, -0.03703855, 2.387942, Tracked, 0.4652306, -0.1090856, 2.124652, Tracked, 0.3382595, -0.2152377, 1.994315, Tracked, 0.425564, -0.391873, 2.00058, Inferred, 0.4020459, -0.4382111, 2.071198, Inferred, 0.8033061, -0.3039544, 2.439067, Inferred, 0.6381207, -0.4933142, 2.528396, Tracked, 0.7331584, -0.6359484, 2.612377, Tracked, 0.7860285, -0.6676922, 2.648345, Tracked, 0.2917623, -0.5916441, 2.091001, Tracked, 0.2182909, -0.823633, 1.854146, Tracked, 0.08876999, -1.180599, 1.748068, Inferred, 0.1385243, -1.216419, 1.633558, Inferred, 0.3923557, -0.6728453, 2.143517, Tracked, 0.3700234, -1.037999, 2.06829, Inferred, 0.3544262, -1.360476, 2.023571, Inferred, 0.4134988, -1.404227, 1.916551, Inferred, 0.6590005, -0.1931112, 2.325847, Tracked, 0.3974605, -0.4855065, 2.055983, Tracked, 0.4091344, -0.3962135, 2.0742, Tracked, 0.8494518, -0.6829257, 2.679953, Tracked, 0.7510264, -0.6839305, 2.630857, Tracked,
